---,RewardId,ItemTypeId,ItemId,ItemName,Count
6030046,6030046,6,30046,プラント,1
6030047,6030047,6,30047,通信OK,1
6030048,6030048,6,30048,レイニー,1
6030049,6030049,6,30049,サンオアクラウド,1
6030050,6030050,6,30050,チェックオーケー,1
6030051,6030051,6,30051,スペースサークル,1
6030052,6030052,6,30052,スリースターズ,1
6030053,6030053,6,30053,サターン,1
6030054,6030054,6,30054,クアンタムサークル,1
6030055,6030055,6,30055,スタースパーク,1
6030056,6030056,6,30056,ラインスター,1
6030057,6030057,6,30057,アース,1
6030058,6030058,6,30058,シャイニングスター,1
6030059,6030059,6,30059,クロスソード,1
6030060,6030060,6,30060,バットウイング,1
6030061,6030061,6,30061,ダブルバット,1
6030062,6030062,6,30062,ツインユニコーン,1
6030063,6030063,6,30063,ひび割れハート,1
6030064,6030064,6,30064,エンジェルウイング,1
6030065,6030065,6,30065,レインボーゲート,1
6030066,6030066,6,30066,しだれ藤,1
6030067,6030067,6,30067,グローリーリース,1
6030068,6030068,6,30068,シューティングスター,1
6030069,6030069,6,30069,効果A,1
6030070,6030070,6,30070,効果B,1
6030071,6030071,6,30071,効果C,1
6030072,6030072,6,30072,効果D,1
6030073,6030073,6,30073,リーパーサイス,1
6030074,6030074,6,30074,オールドクラウン,1
6030075,6030075,6,30075,フラッグス,1
6030076,6030076,6,30076,ウインドマーク,1
6030077,6030077,6,30077,ウイングソード,1
6030078,6030078,6,30078,フィフススクウェア,1
6030079,6030079,6,30079,リーフスターク,1
6030080,6030080,6,30080,クロスクローバー,1
6030081,6030081,6,30081,ティアラ,1
6030082,6030082,6,30082,サンクレスト,1
6030083,6030083,6,30083,フォーウイングス,1
6030084,6030084,6,30084,ソリディア,1
6030085,6030085,6,30085,カーディナル,1
6030086,6030086,6,30086,スクラッパー,1
6030087,6030087,6,30087,サイトヘッド,1
6030088,6030088,6,30088,シーユー・レイター,1
6030089,6030089,6,30089,ゴールテン・ダー,1
6030090,6030090,6,30090,アンゼロイ,1
6030091,6030091,6,30091,ディスドス,1
6030092,6030092,6,30092,サブライガ,1
6030093,6030093,6,30093,ファルマコン,1
6030094,6030094,6,30094,ラピスヘッジ,1
6030095,6030095,6,30095,パ・フェクト,1
6030096,6030096,6,30096,エタニティ,1
6030097,6030097,6,30097,オキサイド,1
6001001,6001001,6,1001,シンボル：ヒカリ,1
6001002,6001002,6,1002,シンボル：レイカ,1
6001003,6001003,6,1003,シンボル：シャーリー,1
6001004,6001004,6,1004,シンボル：イサドラ,1
6001005,6001005,6,1005,シンボル：ナギ,1
6001006,6001006,6,1006,シンボル：カズマ,1
6001007,6001007,6,1007,轟ア・スレッガ,1
6001008,6001008,6,1008,ヴ・レード惺王国,1
6001009,6001009,6,1009,キザナ,1
6001010,6001010,6,1010,ガンスリンガーコラボ001,1
6001011,6001011,6,1011,インベーダー,1
6001012,6001012,6,1012,アズワン株式会社コラボ001,1
6001014,6001014,6,1014,1周年記念,1
6001015,6001015,6,1015,キザナ,1
6001016,6001016,6,1016,バックラッシュ,1
6100000,6100000,6,100000,-,1
6190001,6190001,6,190001,デザイン確認用エンブレム,1
6190002,6190002,6,190002,デザイン確認用エンブレム,1
6190003,6190003,6,190003,デザイン確認用エンブレム,1
6190004,6190004,6,190004,デザイン確認用エンブレム,1
6110001,6110001,6,110001,シールドフレームA,1
6110002,6110002,6,110002,ヘキサフレーム,1
6110003,6110003,6,110003,シールドフレームB,1
6110004,6110004,6,110004,シールドフレームC,1
6110005,6110005,6,110005,バニシングサークル,1
6110006,6110006,6,110006,バニシングスクウェア,1
6110007,6110007,6,110007,オメガサークル,1
6110008,6110008,6,110008,コースターフレーム,1
6110009,6110009,6,110009,リーフフレームA,1
6110010,6110010,6,110010,リーフダイヤ,1
6110011,6110011,6,110011,リーフフレームB,1
6110012,6110012,6,110012,リーフシールド,1
6110013,6110013,6,110013,プリンセスフレーム,1
6110014,6110014,6,110014,ギアフレーム,1
6110015,6110015,6,110015,ハートフレーム,1
6110016,6110016,6,110016,アンティークサークル,1
6110017,6110017,6,110017,サーマルスクウェア,1
6110018,6110018,6,110018,コントロールサークルA,1
6110019,6110019,6,110019,コネクトフレーム,1
6110020,6110020,6,110020,送受信,1
6110021,6110021,6,110021,ライトネット,1
6110022,6110022,6,110022,プラグフレーム,1
6110023,6110023,6,110023,フォースガード,1
6110024,6110024,6,110024,イコライザーフレーム,1
6110025,6110025,6,110025,チェーンフレーム,1
6110026,6110026,6,110026,ピアノフレーム,1
6110027,6110027,6,110027,ラブフレーム,1
6110028,6110028,6,110028,スターフレーム,1
6110029,6110029,6,110029,スタードロップフレーム,1
6110030,6110030,6,110030,フラワーフレーム,1
6110031,6110031,6,110031,クラウドフレーム,1
6110032,6110032,6,110032,ソリディアフレーム,1
6110033,6110033,6,110033,カーディナルフレーム,1
6110034,6110034,6,110034,スクラッパーフレーム,1
6110035,6110035,6,110035,サイトヘッドフレーム,1
6110036,6110036,6,110036,シーユー・レイターフレーム,1
6110037,6110037,6,110037,ゴールテン・ダーフレーム,1
6110038,6110038,6,110038,アンゼロイフレーム,1
6110039,6110039,6,110039,ディスドスフレーム,1
6110040,6110040,6,110040,サブライガフレーム,1
6110041,6110041,6,110041,ファルマコンフレーム,1
6110042,6110042,6,110042,ラピスヘッジフレーム,1
6110043,6110043,6,110043,パ・フェクトフレーム,1
6110044,6110044,6,110044,エタニティフレーム,1
6110045,6110045,6,110045,オキサイドフレーム,1
6120001,6120001,6,120001,アリエス,1
6120002,6120002,6,120002,タウラス,1
6120003,6120003,6,120003,ジェミニ,1
6120004,6120004,6,120004,キャンサー,1
6120005,6120005,6,120005,レオ,1
6120006,6120006,6,120006,ヴァルゴ,1
6120007,6120007,6,120007,リーブラ,1
6120008,6120008,6,120008,スコルピオ,1
6120009,6120009,6,120009,サジタリウス,1
6120010,6120010,6,120010,カプリコーン,1
6120011,6120011,6,120011,アクエリアス,1
6120012,6120012,6,120012,ピスケス,1
6120013,6120013,6,120013,1,1
6120014,6120014,6,120014,2,1
6120015,6120015,6,120015,3,1
6120016,6120016,6,120016,4,1
6120017,6120017,6,120017,5,1
6120018,6120018,6,120018,6,1
6120019,6120019,6,120019,7,1
6120020,6120020,6,120020,8,1
6120021,6120021,6,120021,9,1
6120022,6120022,6,120022,10,1
6120023,6120023,6,120023,ルーンｇ,1
6120024,6120024,6,120024,ルーンｐ,1
6120025,6120025,6,120025,ルーンｊ,1
6120026,6120026,6,120026,ルーンｄ,1
6120027,6120027,6,120027,ドラゴン,1
6120028,6120028,6,120028,ドラゴンヘッド,1
6120029,6120029,6,120029,ユニコーンヘッド,1
6120030,6120030,6,120030,ポップユニコーン,1
6120031,6120031,6,120031,フェニックス,1
6120032,6120032,6,120032,イーグル,1
6120033,6120033,6,120033,ピジョン,1
6120034,6120034,6,120034,オウル,1
6120035,6120035,6,120035,バタフライ,1
6120036,6120036,6,120036,スコーピオン,1
6120037,6120037,6,120037,ビー,1
6120038,6120038,6,120038,スネークヘッド,1
6120039,6120039,6,120039,ライオンヘッド,1
6120040,6120040,6,120040,シャーク,1
6120041,6120041,6,120041,ナインテイル,1
6120042,6120042,6,120042,オシャレ猫,1
6120043,6120043,6,120043,オシャレ犬,1
6120044,6120044,6,120044,おすわり猫,1
6120045,6120045,6,120045,うさぎ,1
6120046,6120046,6,120046,猫,1
6120047,6120047,6,120047,フライングひよこ,1
6120048,6120048,6,120048,狐メン,1
6120049,6120049,6,120049,月うさぎ,1
6120050,6120050,6,120050,ドルフィン,1
6120051,6120051,6,120051,バードゲージ,1
6120052,6120052,6,120052,クジャク,1
6120053,6120053,6,120053,フィーバー,1
6120054,6120054,6,120054,鳳凰の構え,1
6120055,6120055,6,120055,シップ,1
6120056,6120056,6,120056,ハート,1
6120057,6120057,6,120057,スペード,1
6120058,6120058,6,120058,クラブ,1
6120059,6120059,6,120059,ダイヤ,1
6120060,6120060,6,120060,アイスクリスタル,1
6120061,6120061,6,120061,ギア,1
6120062,6120062,6,120062,スズランハート,1
6120063,6120063,6,120063,リーフハート,1
6120064,6120064,6,120064,フローズン,1
6120065,6120065,6,120065,ハートフル,1
6120066,6120066,6,120066,蓮,1
6120067,6120067,6,120067,ローズ,1
6120068,6120068,6,120068,フラワーマーク,1
6120069,6120069,6,120069,バンブーリーフ,1
6120070,6120070,6,120070,クローバーリーフ,1
6120071,6120071,6,120071,オールドヘルム,1
6120072,6120072,6,120072,フルールトリス,1
6120073,6120073,6,120073,トランプ,1
6120074,6120074,6,120074,メイドウェア,1
6120075,6120075,6,120075,素敵ブローチ,1
6120076,6120076,6,120076,ザ・マスク,1
6120077,6120077,6,120077,リボン,1
6120078,6120078,6,120078,ハートキー,1
6120079,6120079,6,120079,ツインベル,1
6120080,6120080,6,120080,フォーリンラブ,1
6120081,6120081,6,120081,セーラーウェア,1
6120082,6120082,6,120082,フライングハート,1
6120083,6120083,6,120083,シャープソウル,1
6120084,6120084,6,120084,シェイプウォーター,1
6120085,6120085,6,120085,スピードウイングA,1
6120086,6120086,6,120086,スピードウイングB,1
6120087,6120087,6,120087,フライングスター,1
6120088,6120088,6,120088,ガンスクウェア,1
6120089,6120089,6,120089,トーン,1
6120090,6120090,6,120090,スピナ－,1
6120091,6120091,6,120091,初心者マーク,1
6120092,6120092,6,120092,鏡餅,1
6120093,6120093,6,120093,羽子板,1
6120094,6120094,6,120094,門松,1
6120095,6120095,6,120095,豆まき,1
6120096,6120096,6,120096,恵方巻き,1
6120097,6120097,6,120097,チョコ,1
6120098,6120098,6,120098,プレゼント,1
6120099,6120099,6,120099,お雛様,1
6120100,6120100,6,120100,ひな祭り,1
6120101,6120101,6,120101,桜,1
6120102,6120102,6,120102,三色団子,1
6120103,6120103,6,120103,鯉のぼり,1
6120104,6120104,6,120104,カブト,1
6120105,6120105,6,120105,柏餅,1
6120106,6120106,6,120106,カタツムリ,1
6120107,6120107,6,120107,てるてるぼうず,1
6120108,6120108,6,120108,傘,1
6120109,6120109,6,120109,短冊,1
6120110,6120110,6,120110,織姫と彦星,1
6120111,6120111,6,120111,天の川,1
6120112,6120112,6,120112,ひまわり,1
6120113,6120113,6,120113,スイカ,1
6120114,6120114,6,120114,浮き輪とハイビスカス,1
6120115,6120115,6,120115,かとり豚,1
6120116,6120116,6,120116,かき氷,1
6120117,6120117,6,120117,お月見団子,1
6120118,6120118,6,120118,うさぎオンザムーン,1
6120119,6120119,6,120119,紅葉,1
6120120,6120120,6,120120,どんぐり,1
6120121,6120121,6,120121,くり,1
6120122,6120122,6,120122,ゴースト,1
6120123,6120123,6,120123,ジャック・オー・ランタン,1
6120124,6120124,6,120124,クリスマスツリー,1
6120125,6120125,6,120125,サンタ人形,1
6120126,6120126,6,120126,クリスマスプレゼント,1
6120127,6120127,6,120127,雪だるま,1
6120128,6120128,6,120128,北海道,1
6120129,6120129,6,120129,青森,1
6120130,6120130,6,120130,岩手,1
6120131,6120131,6,120131,宮城,1
6120132,6120132,6,120132,秋田,1
6120133,6120133,6,120133,山形,1
6120134,6120134,6,120134,福島,1
6120135,6120135,6,120135,茨城,1
6120136,6120136,6,120136,栃木,1
6120137,6120137,6,120137,群馬,1
6120138,6120138,6,120138,埼玉,1
6120139,6120139,6,120139,千葉,1
6120140,6120140,6,120140,東京,1
6120141,6120141,6,120141,神奈川,1
6120142,6120142,6,120142,新潟,1
6120143,6120143,6,120143,富山,1
6120144,6120144,6,120144,石川,1
6120145,6120145,6,120145,福井,1
6120146,6120146,6,120146,山梨,1
6120147,6120147,6,120147,長野,1
6120148,6120148,6,120148,岐阜,1
6120149,6120149,6,120149,静岡,1
6120150,6120150,6,120150,愛知,1
6120151,6120151,6,120151,三重,1
6120152,6120152,6,120152,滋賀,1
6120153,6120153,6,120153,京都,1
6120154,6120154,6,120154,大阪,1
6120155,6120155,6,120155,兵庫,1
6120156,6120156,6,120156,奈良,1
6120157,6120157,6,120157,和歌山,1
6120158,6120158,6,120158,鳥取,1
6120159,6120159,6,120159,島根,1
6120160,6120160,6,120160,岡山,1
6120161,6120161,6,120161,広島,1
6120162,6120162,6,120162,山口,1
6120163,6120163,6,120163,徳島,1
6120164,6120164,6,120164,香川,1
6120165,6120165,6,120165,愛媛,1
6120166,6120166,6,120166,高知,1
6120167,6120167,6,120167,福岡,1
6120168,6120168,6,120168,佐賀,1
6120169,6120169,6,120169,長崎,1
6120170,6120170,6,120170,熊本,1
6120171,6120171,6,120171,大分,1
6120172,6120172,6,120172,宮崎,1
6120173,6120173,6,120173,鹿児島,1
6120174,6120174,6,120174,沖縄,1
6120175,6120175,6,120175,初心者,1
6120176,6120176,6,120176,ソリディアメイン,1
6120177,6120177,6,120177,カーディナルメイン,1
6120178,6120178,6,120178,スクラッパーメイン,1
6120179,6120179,6,120179,サイトヘッドメイン,1
6120180,6120180,6,120180,シーユー・レイターメイン,1
6120181,6120181,6,120181,ゴールテン・ダーメイン,1
6120182,6120182,6,120182,アンゼロイメイン,1
6120183,6120183,6,120183,ディスドスメイン,1
6120184,6120184,6,120184,サブライガメイン,1
6120185,6120185,6,120185,ファルマコンメイン,1
6120186,6120186,6,120186,ラピスヘッジメイン,1
6120187,6120187,6,120187,パ・フェクトメイン,1
6120188,6120188,6,120188,エタニティメイン,1
6120189,6120189,6,120189,オキサイドメイン,1
6120190,6120190,6,120190,ブーケ,1
6120204,6120204,6,120204,WXW,1
6120205,6120205,6,120205,殴重鋼匠,1
6120206,6120206,6,120206,MA-I,1
6120207,6120207,6,120207,AVENIR,1
6130001,6130001,6,130001,クロスライト,1
6130002,6130002,6,130002,シャイニングフロスト,1
6130003,6130003,6,130003,ツインドラゴン,1
6130004,6130004,6,130004,バーニング,1
6130005,6130005,6,130005,ザ・サン,1
6130006,6130006,6,130006,スパイダーネット,1
6130007,6130007,6,130007,ビーハウス,1
6130008,6130008,6,130008,ポリスバッジ,1
6130009,6130009,6,130009,コースター,1
6130010,6130010,6,130010,折り紙,1
6130011,6130011,6,130011,シルエットダイヤ,1
6130012,6130012,6,130012,シルエットスター,1
6130013,6130013,6,130013,シルエットハート,1
6130014,6130014,6,130014,禁止,1
6130015,6130015,6,130015,ローテーション,1
6130016,6130016,6,130016,フロストダイヤ,1
6130017,6130017,6,130017,シルエットクラウン,1
6130018,6130018,6,130018,もみじリーフ,1
6130019,6130019,6,130019,サークルエッジ,1
6130020,6130020,6,130020,スプラッシュ,1
6130021,6130021,6,130021,ダスト,1
6130022,6130022,6,130022,アングリー,1
6130023,6130023,6,130023,バニシング,1
6130024,6130024,6,130024,ギャラクシー,1
6130025,6130025,6,130025,サークルスラッシュ,1
6130026,6130026,6,130026,ダブルスター,1
6130027,6130027,6,130027,ツインタイド,1
6130028,6130028,6,130028,ダイヤサークル,1
6130029,6130029,6,130029,ツインハート,1
6130030,6130030,6,130030,ハナマル,1
6130031,6130031,6,130031,音符記号,1
6130032,6130032,6,130032,アングリーマーク,1
6130033,6130033,6,130033,ビックリマーク,1
6130034,6130034,6,130034,クエスチョンマーク,1
6130035,6130035,6,130035,ダブルダレマーク,1
6130036,6130036,6,130036,プレイボタン,1
6130037,6130037,6,130037,スピードアップ,1
6130038,6130038,6,130038,ターゲット,1
6130039,6130039,6,130039,ト音記号,1
6130040,6130040,6,130040,矢印,1
6130041,6130041,6,130041,マインドライト,1
6130042,6130042,6,130042,コメントLOVE,1
6130043,6130043,6,130043,コンフューズド,1
6130044,6130044,6,130044,ラウンドビックリマーク,1
6130045,6130045,6,130045,ダウンサンダー,1
6130046,6130046,6,130046,プラント,1
6130047,6130047,6,130047,通信OK,1
6130048,6130048,6,130048,レイニー,1
6130049,6130049,6,130049,サンオアクラウド,1
6130050,6130050,6,130050,チェックオーケー,1
6130051,6130051,6,130051,スペースサークル,1
6130052,6130052,6,130052,スリースターズ,1
6130053,6130053,6,130053,サターン,1
6130054,6130054,6,130054,クアンタムサークル,1
6130055,6130055,6,130055,スタースパーク,1
6130056,6130056,6,130056,ラインスター,1
6130057,6130057,6,130057,アース,1
6130058,6130058,6,130058,シャイニングスター,1
6130059,6130059,6,130059,クロスソード,1
6130060,6130060,6,130060,バットウイング,1
6130061,6130061,6,130061,ダブルバット,1
6130062,6130062,6,130062,ツインユニコーン,1
6130063,6130063,6,130063,ひび割れハート,1
6130064,6130064,6,130064,エンジェルウイング,1
6130065,6130065,6,130065,レインボーゲート,1
6130066,6130066,6,130066,しだれ藤,1
6130067,6130067,6,130067,グローリーリース,1
6130068,6130068,6,130068,シューティングスター,1
6130069,6130069,6,130069,効果A,1
6130070,6130070,6,130070,効果B,1
6130071,6130071,6,130071,効果C,1
6130072,6130072,6,130072,効果D,1
6130073,6130073,6,130073,リーパーサイス,1
6130074,6130074,6,130074,オールドクラウン,1
6130075,6130075,6,130075,フラッグス,1
6130076,6130076,6,130076,ウインドマーク,1
6130077,6130077,6,130077,ウイングソード,1
6130078,6130078,6,130078,フィフススクウェア,1
6130079,6130079,6,130079,リーフスターク,1
6130080,6130080,6,130080,クロスクローバー,1
6130081,6130081,6,130081,ティアラ,1
6130082,6130082,6,130082,サンクレスト,1
6130083,6130083,6,130083,フォーウイングス,1
6130084,6130084,6,130084,ソリディア,1
6130085,6130085,6,130085,カーディナル,1
6130086,6130086,6,130086,スクラッパー,1
6130087,6130087,6,130087,サイトヘッド,1
6130088,6130088,6,130088,シーユー・レイター,1
6130089,6130089,6,130089,ゴールテン・ダー,1
6130090,6130090,6,130090,アンゼロイ,1
6130091,6130091,6,130091,ディスドス,1
6130092,6130092,6,130092,サブライガ,1
6130093,6130093,6,130093,ファルマコン,1
6130094,6130094,6,130094,ラピスヘッジ,1
6130095,6130095,6,130095,パ・フェクト,1
6130096,6130096,6,130096,エタニティ,1
6130097,6130097,6,130097,オキサイド,1
6101001,6101001,6,101001,シンボル：ヒカリ,1
6101002,6101002,6,101002,シンボル：レイカ,1
6101003,6101003,6,101003,シンボル：シャーリー,1
6101004,6101004,6,101004,シンボル：イサドラ,1
6101005,6101005,6,101005,シンボル：ナギ,1
6101006,6101006,6,101006,シンボル：カズマ,1
6101007,6101007,6,101007,轟ア・スレッガ,1
6101008,6101008,6,101008,ヴ・レード惺王国,1
6101009,6101009,6,101009,キザナ,1
6101010,6101010,6,101010,ガンスリンガーコラボ001,1
6101011,6101011,6,101011,インベーダー,1
6101012,6101012,6,101012,アズワン株式会社コラボ001,1
6101013,6101013,6,101013,バックラッシュ,1
6101014,6101014,6,101014,1周年記念,1
6101015,6101015,6,101015,キザナ,1
6101016,6101016,6,101016,バックラッシュ,1
7000001,7000001,7,1,初期配布称号０１,1
7000002,7000002,7,2,初期配布称号０２,1
7000003,7000003,7,3,初心者アズワン,1
7000004,7000004,7,4,見習いアズワン,1
7000005,7000005,7,5,新米アズワン,1
7000006,7000006,7,6,新参アズワン,1
7000007,7000007,7,7,新星アズワン,1
7000008,7000008,7,8,下級アズワン,1
7000009,7000009,7,9,噂のアズワン,1
7000010,7000010,7,10,期待のアズワン,1
7000011,7000011,7,11,中級アズワン,1
7000012,7000012,7,12,有名アズワン,1
7000013,7000013,7,13,真のアズワン,1
7000014,7000014,7,14,上級アズワン,1
7000015,7000015,7,15,達人アズワン,1
7000016,7000016,7,16,ベテランアズワン,1
7000017,7000017,7,17,超級アズワン,1
7000018,7000018,7,18,熟練のアズワン,1
7000019,7000019,7,19,究極のアズワン,1
7000020,7000020,7,20,超新星誕生,1
7000021,7000021,7,21,ギャラクシーロード,1
7000022,7000022,7,22,宇宙の果へ進む者,1
7000023,7000023,7,23,星座を束ねる王者,1
7000024,7000024,7,24,ヒカリの同僚,1
7000025,7000025,7,25,ヒカリのマブダチ,1
7000026,7000026,7,26,ヒカリの相棒,1
7000027,7000027,7,27,ホワイトハート,1
7000028,7000028,7,28,一番星のコンビ,1
7000029,7000029,7,29,レイカの同僚,1
7000030,7000030,7,30,レイカのマブダチ,1
7000031,7000031,7,31,レイカの相棒,1
7000032,7000032,7,32,ブルーハート,1
7000033,7000033,7,33,最の高のコンビ,1
7000034,7000034,7,34,シャーリーの同僚,1
7000035,7000035,7,35,シャーリーのマブダチ,1
7000036,7000036,7,36,シャーリーの相棒,1
7000037,7000037,7,37,イエローハート,1
7000038,7000038,7,38,イケてるコンビ,1
7000039,7000039,7,39,イサドラの同僚,1
7000040,7000040,7,40,イサドラのマブダチ,1
7000041,7000041,7,41,イサドラの相棒,1
7000042,7000042,7,42,グリーンハート,1
7000043,7000043,7,43,ミステリアスなコンビ,1
7000044,7000044,7,44,ナギの同僚,1
7000045,7000045,7,45,ナギのマブダチ,1
7000046,7000046,7,46,ナギの相棒,1
7000047,7000047,7,47,レッドハート,1
7000048,7000048,7,48,真っ直ぐなコンビ,1
7000049,7000049,7,49,カズマの同僚,1
7000050,7000050,7,50,カズマのマブダチ,1
7000051,7000051,7,51,カズマの相棒,1
7000052,7000052,7,52,グレイハート,1
7000053,7000053,7,53,あちーコンビ,1
7000054,7000054,7,54,ヒカリの物語,1
7000055,7000055,7,55,ヒカリの依頼人,1
7000056,7000056,7,56,ヒカリ・クエスト,1
7000057,7000057,7,57,レイカの物語,1
7000058,7000058,7,58,レイカの依頼人,1
7000059,7000059,7,59,レイカ・クエスト,1
7000060,7000060,7,60,シャーリーの物語,1
7000061,7000061,7,61,シャーリーの依頼人,1
7000062,7000062,7,62,シャーリー・クエスト,1
7000063,7000063,7,63,イサドラの物語,1
7000064,7000064,7,64,イサドラの依頼人,1
7000065,7000065,7,65,イサドラ・クエスト,1
7000066,7000066,7,66,ナギの物語,1
7000067,7000067,7,67,ナギの依頼人,1
7000068,7000068,7,68,ナギ・クエスト,1
7000069,7000069,7,69,カズマの物語,1
7000070,7000070,7,70,カズマの依頼人,1
7000071,7000071,7,71,カズマ・クエスト,1
7002001,7002001,7,2001,ガンストコラボ称号,1
7000076,7000076,7,76,ピカピカのお星様☆,1
7000077,7000077,7,77,キラキラの流れ星☆,1
7000078,7000078,7,78,ビッグスター,1
7000079,7000079,7,79,戦場で輝く一番星,1
7000080,7000080,7,80,星空を駆け巡る少女,1
7000081,7000081,7,81,風紀委員長,1
7000082,7000082,7,82,クールビューティー,1
7000083,7000083,7,83,氷獄の眼差し,1
7000084,7000084,7,84,冷徹な戦乙女,1
7000085,7000085,7,85,絶対零度の女帝,1
7000086,7000086,7,86,わがまま娘,1
7000087,7000087,7,87,都会っ子倒すガール,1
7000088,7000088,7,88,リトルビッグ,1
7000089,7000089,7,89,黄金の魂,1
7000090,7000090,7,90,超絶最強田舎娘,1
7000091,7000091,7,91,大人のレディー,1
7000092,7000092,7,92,頼れる姉御肌,1
7000093,7000093,7,93,ハートスナイパー,1
7000094,7000094,7,94,シークレットスパイ,1
7000095,7000095,7,95,謎深き誘惑の女王,1
7000096,7000096,7,96,まっすぐ男子,1
7000097,7000097,7,97,爽やかイケメン,1
7000098,7000098,7,98,バトルコック,1
7000099,7000099,7,99,ジャスティスレッド,1
7000100,7000100,7,100,正義を貫く紳士,1
7000101,7000101,7,101,はらぺこ漢,1
7000102,7000102,7,102,熱血男子,1
7000103,7000103,7,103,ハングリー精神,1
7000104,7000104,7,104,暴飲暴食,1
7000105,7000105,7,105,喰らい尽くす漢,1
7000106,7000106,7,106,シューティングガール,1
7000107,7000107,7,107,輝き続ける一番星☆,1
7000108,7000108,7,108,闇を刈り取る光の大鎌,1
7000109,7000109,7,109,ツンデレ少女,1
7000110,7000110,7,110,ヴァルキュリア,1
7000111,7000111,7,111,邪悪貫く無敗の神槍,1
7000112,7000112,7,112,じゃじゃ馬娘,1
7000113,7000113,7,113,ゴールドラッシュ,1
7000114,7000114,7,114,暴れ回る黄金の鉄槌,1
7000115,7000115,7,115,セクシークイーン,1
7000116,7000116,7,116,勝利の女神,1
7000117,7000117,7,117,深緑に潜む狙撃手,1
7000118,7000118,7,118,ストレートボーイ,1
7000119,7000119,7,119,終わりなきお茶会,1
7000120,7000120,7,120,悪を断切る正義の双剣,1
7000121,7000121,7,121,あちー漢,1
7000122,7000122,7,122,燃え続ける炎,1
7000123,7000123,7,123,全てを切裂く悪食の刃,1
7000124,7000124,7,124,クロックスター,1
7000125,7000125,7,125,星の砂時計,1
7000126,7000126,7,126,時計仕掛けの魔神,1
7000127,7000127,7,127,百戦錬磨,1
7000128,7000128,7,128,血に飢える騎士,1
7000129,7000129,7,129,戦場を翔ぶ戦機,1
7000130,7000130,7,130,神頼み,1
7000131,7000131,7,131,交通安全,1
7000132,7000132,7,132,願い星,1
7000133,7000133,7,133,無敗のお守り,1
7000134,7000134,7,134,大願成就,1
7000135,7000135,7,135,闘いの鼓舞,1
7000136,7000136,7,136,十字架を背負う死神,1
7000137,7000137,7,137,百の星を砕く猛者,1
7000138,7000138,7,138,一騎当千,1
7000139,7000139,7,139,勝利の女神が愛する星,1
7000140,7000140,7,140,スコアゲッター,1
7000141,7000141,7,141,最高にハイスコア,1
7000142,7000142,7,142,オールラウンダー,1
7000143,7000143,7,143,全知全能の神星,1
7000144,7000144,7,144,金メダリスト,1
7000145,7000145,7,145,スーパースター,1
7000146,7000146,7,146,王冠の継承者,1
7000147,7000147,7,147,星天に瞬く一番星,1
7000148,7000148,7,148,バーサーカー,1
7000149,7000149,7,149,最強の矛,1
7000150,7000150,7,150,ビッグバン,1
7000151,7000151,7,151,キャンプ地とする,1
7000152,7000152,7,152,世界征服,1
7000153,7000153,7,153,宇宙を征服する者,1
7000154,7000154,7,154,お手伝いさん,1
7000155,7000155,7,155,アシスタント,1
7000156,7000156,7,156,影の暗躍者,1
7000157,7000157,7,157,グッドプレイヤー,1
7000158,7000158,7,158,ナイスプレイヤー,1
7000159,7000159,7,159,勝利への近道,1
7000160,7000160,7,160,キラーマシン,1
7000161,7000161,7,161,ブラックホール注意！,1
7000162,7000162,7,162,殺戮の堕天使,1
7000163,7000163,7,163,マグダメ,1
7000164,7000164,7,164,マグ大ダメ,1
7000165,7000165,7,165,マグ超ダメ,1
7000166,7000166,7,166,Sマグダメ,1
7000167,7000167,7,167,Sマグ大ダメ,1
7000168,7000168,7,168,Sマグ超ダメ,1
7000169,7000169,7,169,タワーダメ,1
7000170,7000170,7,170,タワー大ダメ,1
7000171,7000171,7,171,タワー超ダメ,1
7000172,7000172,7,172,グランデダメ,1
7000173,7000173,7,173,グランデ大ダメ,1
7000174,7000174,7,174,グランデ超ダメ,1
7000175,7000175,7,175,コアダメ,1
7000176,7000176,7,176,コア大ダメ,1
7000177,7000177,7,177,コア超ダメ,1
7000178,7000178,7,178,アサルト使い,1
7000179,7000179,7,179,ベテランアサルト,1
7000180,7000180,7,180,アサルトマスター,1
7000181,7000181,7,181,ヴァンガ使い,1
7000182,7000182,7,182,ベテランヴァンガ,1
7000183,7000183,7,183,ヴァンガマスター,1
7000184,7000184,7,184,サポーター,1
7000185,7000185,7,185,ベテランサポーター,1
7000186,7000186,7,186,サポートマスター,1
7000187,7000187,7,187,期待のパイロット,1
7000188,7000188,7,188,エースパイロット,1
7000189,7000189,7,189,歴戦のパイロット,1
7000190,7000190,7,190,猫好きパイロット,1
7000191,7000191,7,191,一年星血戦争,1
7000192,7000192,7,192,四つ星プレイヤー,1
7000193,7000193,7,193,空に輝く五つ星,1
7000194,7000194,7,194,ミルク・ディッパー,1
7000195,7000195,7,195,北斗七星の煌めき,1
7000196,7000196,7,196,パーツコレクター,1
7000197,7000197,7,197,パーツマニア,1
7000198,7000198,7,198,全機出撃,1
7000199,7000199,7,199,ウェポンコレクター,1
7000200,7000200,7,200,ウェポンマニア,1
7000201,7000201,7,201,完全武装,1
7000202,7000202,7,202,タイトルコレクター,1
7000203,7000203,7,203,タイトルマニア,1
7000204,7000204,7,204,名もなき惑星,1
7000205,7000205,7,205,エンブレムコレクター,1
7000206,7000206,7,206,エンブレムマニア,1
