---,MechaPartDesignId,Name,MechaId,PartId,DesignId,IsDefault
816,90031,サブライガ・Ｈ\nスクラッパーカラー,9,1,3,False
817,90032,サブライガ・Ｂ\nスクラッパーカラー,9,2,3,False
818,90033,サブライガ・Ａ\nスクラッパーカラー,9,3,3,False
819,90034,サブライガ・Ｌ\nスクラッパーカラー,9,4,3,False
820,90035,サブライガ・Ｗ\nスクラッパーカラー,9,5,3,False
821,90041,サブライガ・Ｈ\nサイトヘッドカラー,9,1,4,False
822,90042,サブライガ・Ｂ\nサイトヘッドカラー,9,2,4,False
823,90043,サブライガ・Ａ\nサイトヘッドカラー,9,3,4,False
824,90044,サブライガ・Ｌ\nサイトヘッドカラー,9,4,4,False
825,90045,サブライガ・Ｗ\nサイトヘッドカラー,9,5,4,False
826,90051,サブライガ・Ｈ\nCU・レイターカラー,9,1,5,False
827,90052,サブライガ・Ｂ\nCU・レイターカラー,9,2,5,False
828,90053,サブライガ・Ａ\nCU・レイターカラー,9,3,5,False
829,90054,サブライガ・Ｌ\nCU・レイターカラー,9,4,5,False
830,90055,サブライガ・Ｗ\nCU・レイターカラー,9,5,5,False
831,90061,サブライガ・Ｈ\nゴールテン・Dカラー,9,1,6,False
832,90062,サブライガ・Ｂ\nゴールテン・Dカラー,9,2,6,False
833,90063,サブライガ・Ａ\nゴールテン・Dカラー,9,3,6,False
834,90064,サブライガ・Ｌ\nゴールテン・Dカラー,9,4,6,False
835,90065,サブライガ・Ｗ\nゴールテン・Dカラー,9,5,6,False
836,90071,サブライガ・Ｈ\nアンゼロイカラー,9,1,7,False
837,90072,サブライガ・Ｂ\nアンゼロイカラー,9,2,7,False
838,90073,サブライガ・Ａ\nアンゼロイカラー,9,3,7,False
839,90074,サブライガ・Ｌ\nアンゼロイカラー,9,4,7,False
840,90075,サブライガ・Ｗ\nアンゼロイカラー,9,5,7,False
841,90081,サブライガ・Ｈ\nディスドスカラー,9,1,8,False
842,90082,サブライガ・Ｂ\nディスドスカラー,9,2,8,False
843,90083,サブライガ・Ａ\nディスドスカラー,9,3,8,False
844,90084,サブライガ・Ｌ\nディスドスカラー,9,4,8,False
845,90085,サブライガ・Ｗ\nディスドスカラー,9,5,8,False
846,90101,サブライガ・Ｈ\nファルマコンカラー,9,1,10,False
847,90102,サブライガ・Ｂ\nファルマコンカラー,9,2,10,False
848,90103,サブライガ・Ａ\nファルマコンカラー,9,3,10,False
849,90104,サブライガ・Ｌ\nファルマコンカラー,9,4,10,False
850,90105,サブライガ・Ｗ\nファルマコンカラー,9,5,10,False
851,90111,サブライガ・Ｈ\nラピスヘッジカラー,9,1,11,False
852,90112,サブライガ・Ｂ\nラピスヘッジカラー,9,2,11,False
853,90113,サブライガ・Ａ\nラピスヘッジカラー,9,3,11,False
854,90114,サブライガ・Ｌ\nラピスヘッジカラー,9,4,11,False
855,90115,サブライガ・Ｗ\nラピスヘッジカラー,9,5,11,False
856,90121,サブライガ・Ｈ\nパ・フェクトカラー,9,1,12,False
857,90122,サブライガ・Ｂ\nパ・フェクトカラー,9,2,12,False
858,90123,サブライガ・Ａ\nパ・フェクトカラー,9,3,12,False
859,90124,サブライガ・Ｌ\nパ・フェクトカラー,9,4,12,False
860,90125,サブライガ・Ｗ\nパ・フェクトカラー,9,5,12,False
861,90131,サブライガ・Ｈ\nエタニティカラー,9,1,13,False
862,90132,サブライガ・Ｂ\nエタニティカラー,9,2,13,False
863,90133,サブライガ・Ａ\nエタニティカラー,9,3,13,False
864,90134,サブライガ・Ｌ\nエタニティカラー,9,4,13,False
865,90135,サブライガ・Ｗ\nエタニティカラー,9,5,13,False
866,90141,サブライガ・Ｈ\nオキサイドカラー,9,1,14,False
867,90142,サブライガ・Ｂ\nオキサイドカラー,9,2,14,False
868,90143,サブライガ・Ａ\nオキサイドカラー,9,3,14,False
869,90144,サブライガ・Ｌ\nオキサイドカラー,9,4,14,False
870,90145,サブライガ・Ｗ\nオキサイドカラー,9,5,14,False
871,91011,サブライガ・Ｈ\n深森,9,1,101,False
872,91012,サブライガ・Ｂ\n深森,9,2,101,False
873,91013,サブライガ・Ａ\n深森,9,3,101,False
874,91014,サブライガ・Ｌ\n深森,9,4,101,False
875,91015,サブライガ・Ｗ\n深森,9,5,101,False
876,91021,サブライガ・Ｈ\n岩塊,9,1,102,False
877,91022,サブライガ・Ｂ\n岩塊,9,2,102,False
878,91023,サブライガ・Ａ\n岩塊,9,3,102,False
879,91024,サブライガ・Ｌ\n岩塊,9,4,102,False
880,91025,サブライガ・Ｗ\n岩塊,9,5,102,False
881,91031,サブライガ・Ｈ\n土漠,9,1,103,False
882,91032,サブライガ・Ｂ\n土漠,9,2,103,False
883,91033,サブライガ・Ａ\n土漠,9,3,103,False
884,91034,サブライガ・Ｌ\n土漠,9,4,103,False
885,91035,サブライガ・Ｗ\n土漠,9,5,103,False
886,91041,サブライガ・Ｈ\n青碧,9,1,104,False
887,91042,サブライガ・Ｂ\n青碧,9,2,104,False
888,91043,サブライガ・Ａ\n青碧,9,3,104,False
889,91044,サブライガ・Ｌ\n青碧,9,4,104,False
890,91045,サブライガ・Ｗ\n青碧,9,5,104,False
891,91051,サブライガ・Ｈ\n海響,9,1,105,False
892,91052,サブライガ・Ｂ\n海響,9,2,105,False
893,91053,サブライガ・Ａ\n海響,9,3,105,False
894,91054,サブライガ・Ｌ\n海響,9,4,105,False
895,91055,サブライガ・Ｗ\n海響,9,5,105,False
896,91061,サブライガ・Ｈ\n桜花,9,1,106,False
897,91062,サブライガ・Ｂ\n桜花,9,2,106,False
898,91063,サブライガ・Ａ\n桜花,9,3,106,False
899,91064,サブライガ・Ｌ\n桜花,9,4,106,False
900,91065,サブライガ・Ｗ\n桜花,9,5,106,False
901,100101,ファルマコン・Ｈ,10,1,10,False
902,100102,ファルマコン・Ｂ,10,2,10,False
903,100103,ファルマコン・Ａ,10,3,10,False
904,100104,ファルマコン・Ｌ,10,4,10,False
905,100105,ファルマコン・Ｗ,10,5,10,False
906,100011,ファルマコン・Ｈ\nソリディアカラー,10,1,1,False
907,100012,ファルマコン・Ｂ\nソリディアカラー,10,2,1,False
908,100013,ファルマコン・Ａ\nソリディアカラー,10,3,1,False
909,100014,ファルマコン・Ｌ\nソリディアカラー,10,4,1,False
910,100015,ファルマコン・Ｗ\nソリディアカラー,10,5,1,False
911,100021,ファルマコン・Ｈ\nカーディナルカラー,10,1,2,False
912,100022,ファルマコン・Ｂ\nカーディナルカラー,10,2,2,False
913,100023,ファルマコン・Ａ\nカーディナルカラー,10,3,2,False
914,100024,ファルマコン・Ｌ\nカーディナルカラー,10,4,2,False
915,100025,ファルマコン・Ｗ\nカーディナルカラー,10,5,2,False
916,100031,ファルマコン・Ｈ\nスクラッパーカラー,10,1,3,False
917,100032,ファルマコン・Ｂ\nスクラッパーカラー,10,2,3,False
918,100033,ファルマコン・Ａ\nスクラッパーカラー,10,3,3,False
919,100034,ファルマコン・Ｌ\nスクラッパーカラー,10,4,3,False
920,100035,ファルマコン・Ｗ\nスクラッパーカラー,10,5,3,False
921,100041,ファルマコン・Ｈ\nサイトヘッドカラー,10,1,4,False
922,100042,ファルマコン・Ｂ\nサイトヘッドカラー,10,2,4,False
923,100043,ファルマコン・Ａ\nサイトヘッドカラー,10,3,4,False
924,100044,ファルマコン・Ｌ\nサイトヘッドカラー,10,4,4,False
925,100045,ファルマコン・Ｗ\nサイトヘッドカラー,10,5,4,False
926,100051,ファルマコン・Ｈ\nCU・レイターカラー,10,1,5,False
927,100052,ファルマコン・Ｂ\nCU・レイターカラー,10,2,5,False
928,100053,ファルマコン・Ａ\nCU・レイターカラー,10,3,5,False
929,100054,ファルマコン・Ｌ\nCU・レイターカラー,10,4,5,False
930,100055,ファルマコン・Ｗ\nCU・レイターカラー,10,5,5,False
931,100061,ファルマコン・Ｈ\nゴールテン・Dカラー,10,1,6,False
932,100062,ファルマコン・Ｂ\nゴールテン・Dカラー,10,2,6,False
933,100063,ファルマコン・Ａ\nゴールテン・Dカラー,10,3,6,False
934,100064,ファルマコン・Ｌ\nゴールテン・Dカラー,10,4,6,False
935,100065,ファルマコン・Ｗ\nゴールテン・Dカラー,10,5,6,False
936,100071,ファルマコン・Ｈ\nアンゼロイカラー,10,1,7,False
937,100072,ファルマコン・Ｂ\nアンゼロイカラー,10,2,7,False
938,100073,ファルマコン・Ａ\nアンゼロイカラー,10,3,7,False
939,100074,ファルマコン・Ｌ\nアンゼロイカラー,10,4,7,False
940,100075,ファルマコン・Ｗ\nアンゼロイカラー,10,5,7,False
941,100081,ファルマコン・Ｈ\nディスドスカラー,10,1,8,False
942,100082,ファルマコン・Ｂ\nディスドスカラー,10,2,8,False
943,100083,ファルマコン・Ａ\nディスドスカラー,10,3,8,False
944,100084,ファルマコン・Ｌ\nディスドスカラー,10,4,8,False
945,100085,ファルマコン・Ｗ\nディスドスカラー,10,5,8,False
946,100091,ファルマコン・Ｈ\nサブライガカラー,10,1,9,False
947,100092,ファルマコン・Ｂ\nサブライガカラー,10,2,9,False
948,100093,ファルマコン・Ａ\nサブライガカラー,10,3,9,False
949,100094,ファルマコン・Ｌ\nサブライガカラー,10,4,9,False
950,100095,ファルマコン・Ｗ\nサブライガカラー,10,5,9,False
951,100111,ファルマコン・Ｈ\nラピスヘッジカラー,10,1,11,False
952,100112,ファルマコン・Ｂ\nラピスヘッジカラー,10,2,11,False
953,100113,ファルマコン・Ａ\nラピスヘッジカラー,10,3,11,False
954,100114,ファルマコン・Ｌ\nラピスヘッジカラー,10,4,11,False
955,100115,ファルマコン・Ｗ\nラピスヘッジカラー,10,5,11,False
956,100121,ファルマコン・Ｈ\nパ・フェクトカラー,10,1,12,False
957,100122,ファルマコン・Ｂ\nパ・フェクトカラー,10,2,12,False
958,100123,ファルマコン・Ａ\nパ・フェクトカラー,10,3,12,False
959,100124,ファルマコン・Ｌ\nパ・フェクトカラー,10,4,12,False
960,100125,ファルマコン・Ｗ\nパ・フェクトカラー,10,5,12,False
961,100131,ファルマコン・Ｈ\nエタニティカラー,10,1,13,False
962,100132,ファルマコン・Ｂ\nエタニティカラー,10,2,13,False
963,100133,ファルマコン・Ａ\nエタニティカラー,10,3,13,False
964,100134,ファルマコン・Ｌ\nエタニティカラー,10,4,13,False
965,100135,ファルマコン・Ｗ\nエタニティカラー,10,5,13,False
966,100141,ファルマコン・Ｈ\nオキサイドカラー,10,1,14,False
967,100142,ファルマコン・Ｂ\nオキサイドカラー,10,2,14,False
968,100143,ファルマコン・Ａ\nオキサイドカラー,10,3,14,False
969,100144,ファルマコン・Ｌ\nオキサイドカラー,10,4,14,False
970,100145,ファルマコン・Ｗ\nオキサイドカラー,10,5,14,False
971,101011,ファルマコン・Ｈ\n深森,10,1,101,False
972,101012,ファルマコン・Ｂ\n深森,10,2,101,False
973,101013,ファルマコン・Ａ\n深森,10,3,101,False
974,101014,ファルマコン・Ｌ\n深森,10,4,101,False
975,101015,ファルマコン・Ｗ\n深森,10,5,101,False
976,101021,ファルマコン・Ｈ\n岩塊,10,1,102,False
977,101022,ファルマコン・Ｂ\n岩塊,10,2,102,False
978,101023,ファルマコン・Ａ\n岩塊,10,3,102,False
979,101024,ファルマコン・Ｌ\n岩塊,10,4,102,False
980,101025,ファルマコン・Ｗ\n岩塊,10,5,102,False
981,101031,ファルマコン・Ｈ\n土漠,10,1,103,False
982,101032,ファルマコン・Ｂ\n土漠,10,2,103,False
983,101033,ファルマコン・Ａ\n土漠,10,3,103,False
984,101034,ファルマコン・Ｌ\n土漠,10,4,103,False
985,101035,ファルマコン・Ｗ\n土漠,10,5,103,False
986,101041,ファルマコン・Ｈ\n青碧,10,1,104,False
987,101042,ファルマコン・Ｂ\n青碧,10,2,104,False
988,101043,ファルマコン・Ａ\n青碧,10,3,104,False
989,101044,ファルマコン・Ｌ\n青碧,10,4,104,False
990,101045,ファルマコン・Ｗ\n青碧,10,5,104,False
991,101051,ファルマコン・Ｈ\n海響,10,1,105,False
992,101052,ファルマコン・Ｂ\n海響,10,2,105,False
993,101053,ファルマコン・Ａ\n海響,10,3,105,False
994,101054,ファルマコン・Ｌ\n海響,10,4,105,False
995,101055,ファルマコン・Ｗ\n海響,10,5,105,False
996,101061,ファルマコン・Ｈ\n桜花,10,1,106,False
997,101062,ファルマコン・Ｂ\n桜花,10,2,106,False
998,101063,ファルマコン・Ａ\n桜花,10,3,106,False
999,101064,ファルマコン・Ｌ\n桜花,10,4,106,False
1000,101065,ファルマコン・Ｗ\n桜花,10,5,106,False
1001,110111,ラピスヘッジ・Ｈ,11,1,11,False
1002,110112,ラピスヘッジ・Ｂ,11,2,11,False
1003,110113,ラピスヘッジ・Ａ,11,3,11,False
1004,110114,ラピスヘッジ・Ｌ,11,4,11,False
1005,110115,ラピスヘッジ・Ｗ,11,5,11,False
1006,110011,ラピスヘッジ・Ｈ\nソリディアカラー,11,1,1,False
1007,110012,ラピスヘッジ・Ｂ\nソリディアカラー,11,2,1,False
1008,110013,ラピスヘッジ・Ａ\nソリディアカラー,11,3,1,False
1009,110014,ラピスヘッジ・Ｌ\nソリディアカラー,11,4,1,False
1010,110015,ラピスヘッジ・Ｗ\nソリディアカラー,11,5,1,False
1011,110021,ラピスヘッジ・Ｈ\nカーディナルカラー,11,1,2,False
1012,110022,ラピスヘッジ・Ｂ\nカーディナルカラー,11,2,2,False
1013,110023,ラピスヘッジ・Ａ\nカーディナルカラー,11,3,2,False
1014,110024,ラピスヘッジ・Ｌ\nカーディナルカラー,11,4,2,False
1015,110025,ラピスヘッジ・Ｗ\nカーディナルカラー,11,5,2,False
1016,110031,ラピスヘッジ・Ｈ\nスクラッパーカラー,11,1,3,False
1017,110032,ラピスヘッジ・Ｂ\nスクラッパーカラー,11,2,3,False
1018,110033,ラピスヘッジ・Ａ\nスクラッパーカラー,11,3,3,False
1019,110034,ラピスヘッジ・Ｌ\nスクラッパーカラー,11,4,3,False
1020,110035,ラピスヘッジ・Ｗ\nスクラッパーカラー,11,5,3,False
1021,110041,ラピスヘッジ・Ｈ\nサイトヘッドカラー,11,1,4,False
1022,110042,ラピスヘッジ・Ｂ\nサイトヘッドカラー,11,2,4,False
1023,110043,ラピスヘッジ・Ａ\nサイトヘッドカラー,11,3,4,False
1024,110044,ラピスヘッジ・Ｌ\nサイトヘッドカラー,11,4,4,False
1025,110045,ラピスヘッジ・Ｗ\nサイトヘッドカラー,11,5,4,False
1026,110051,ラピスヘッジ・Ｈ\nCU・レイターカラー,11,1,5,False
1027,110052,ラピスヘッジ・Ｂ\nCU・レイターカラー,11,2,5,False
1028,110053,ラピスヘッジ・Ａ\nCU・レイターカラー,11,3,5,False
1029,110054,ラピスヘッジ・Ｌ\nCU・レイターカラー,11,4,5,False
1030,110055,ラピスヘッジ・Ｗ\nCU・レイターカラー,11,5,5,False
1031,110061,ラピスヘッジ・Ｈ\nゴールテン・Dカラー,11,1,6,False
1032,110062,ラピスヘッジ・Ｂ\nゴールテン・Dカラー,11,2,6,False
1033,110063,ラピスヘッジ・Ａ\nゴールテン・Dカラー,11,3,6,False
1034,110064,ラピスヘッジ・Ｌ\nゴールテン・Dカラー,11,4,6,False
1035,110065,ラピスヘッジ・Ｗ\nゴールテン・Dカラー,11,5,6,False
1036,110071,ラピスヘッジ・Ｈ\nアンゼロイカラー,11,1,7,False
1037,110072,ラピスヘッジ・Ｂ\nアンゼロイカラー,11,2,7,False
1038,110073,ラピスヘッジ・Ａ\nアンゼロイカラー,11,3,7,False
1039,110074,ラピスヘッジ・Ｌ\nアンゼロイカラー,11,4,7,False
1040,110075,ラピスヘッジ・Ｗ\nアンゼロイカラー,11,5,7,False
1041,110081,ラピスヘッジ・Ｈ\nディスドスカラー,11,1,8,False
1042,110082,ラピスヘッジ・Ｂ\nディスドスカラー,11,2,8,False
1043,110083,ラピスヘッジ・Ａ\nディスドスカラー,11,3,8,False
1044,110084,ラピスヘッジ・Ｌ\nディスドスカラー,11,4,8,False
1045,110085,ラピスヘッジ・Ｗ\nディスドスカラー,11,5,8,False
1046,110091,ラピスヘッジ・Ｈ\nサブライガカラー,11,1,9,False
1047,110092,ラピスヘッジ・Ｂ\nサブライガカラー,11,2,9,False
1048,110093,ラピスヘッジ・Ａ\nサブライガカラー,11,3,9,False
1049,110094,ラピスヘッジ・Ｌ\nサブライガカラー,11,4,9,False
1050,110095,ラピスヘッジ・Ｗ\nサブライガカラー,11,5,9,False
1051,110101,ラピスヘッジ・Ｈ\nファルマコンカラー,11,1,10,False
1052,110102,ラピスヘッジ・Ｂ\nファルマコンカラー,11,2,10,False
1053,110103,ラピスヘッジ・Ａ\nファルマコンカラー,11,3,10,False
1054,110104,ラピスヘッジ・Ｌ\nファルマコンカラー,11,4,10,False
1055,110105,ラピスヘッジ・Ｗ\nファルマコンカラー,11,5,10,False
1056,110121,ラピスヘッジ・Ｈ\nパ・フェクトカラー,11,1,12,False
1057,110122,ラピスヘッジ・Ｂ\nパ・フェクトカラー,11,2,12,False
1058,110123,ラピスヘッジ・Ａ\nパ・フェクトカラー,11,3,12,False
1059,110124,ラピスヘッジ・Ｌ\nパ・フェクトカラー,11,4,12,False
1060,110125,ラピスヘッジ・Ｗ\nパ・フェクトカラー,11,5,12,False
1061,110131,ラピスヘッジ・Ｈ\nエタニティカラー,11,1,13,False
1062,110132,ラピスヘッジ・Ｂ\nエタニティカラー,11,2,13,False
1063,110133,ラピスヘッジ・Ａ\nエタニティカラー,11,3,13,False
1064,110134,ラピスヘッジ・Ｌ\nエタニティカラー,11,4,13,False
1065,110135,ラピスヘッジ・Ｗ\nエタニティカラー,11,5,13,False
1066,110141,ラピスヘッジ・Ｈ\nオキサイドカラー,11,1,14,False
1067,110142,ラピスヘッジ・Ｂ\nオキサイドカラー,11,2,14,False
1068,110143,ラピスヘッジ・Ａ\nオキサイドカラー,11,3,14,False
1069,110144,ラピスヘッジ・Ｌ\nオキサイドカラー,11,4,14,False
1070,110145,ラピスヘッジ・Ｗ\nオキサイドカラー,11,5,14,False
1071,111011,ラピスヘッジ・Ｈ\n深森,11,1,101,False
1072,111012,ラピスヘッジ・Ｂ\n深森,11,2,101,False
1073,111013,ラピスヘッジ・Ａ\n深森,11,3,101,False
1074,111014,ラピスヘッジ・Ｌ\n深森,11,4,101,False
1075,111015,ラピスヘッジ・Ｗ\n深森,11,5,101,False
1076,111021,ラピスヘッジ・Ｈ\n岩塊,11,1,102,False
1077,111022,ラピスヘッジ・Ｂ\n岩塊,11,2,102,False
1078,111023,ラピスヘッジ・Ａ\n岩塊,11,3,102,False
1079,111024,ラピスヘッジ・Ｌ\n岩塊,11,4,102,False
1080,111025,ラピスヘッジ・Ｗ\n岩塊,11,5,102,False
1081,111031,ラピスヘッジ・Ｈ\n土漠,11,1,103,False
1082,111032,ラピスヘッジ・Ｂ\n土漠,11,2,103,False
1083,111033,ラピスヘッジ・Ａ\n土漠,11,3,103,False
1084,111034,ラピスヘッジ・Ｌ\n土漠,11,4,103,False
1085,111035,ラピスヘッジ・Ｗ\n土漠,11,5,103,False
1086,111041,ラピスヘッジ・Ｈ\n青碧,11,1,104,False
1087,111042,ラピスヘッジ・Ｂ\n青碧,11,2,104,False
1088,111043,ラピスヘッジ・Ａ\n青碧,11,3,104,False
1089,111044,ラピスヘッジ・Ｌ\n青碧,11,4,104,False
1090,111045,ラピスヘッジ・Ｗ\n青碧,11,5,104,False
1091,111051,ラピスヘッジ・Ｈ\n海響,11,1,105,False
1092,111052,ラピスヘッジ・Ｂ\n海響,11,2,105,False
1093,111053,ラピスヘッジ・Ａ\n海響,11,3,105,False
1094,111054,ラピスヘッジ・Ｌ\n海響,11,4,105,False
1095,111055,ラピスヘッジ・Ｗ\n海響,11,5,105,False
1096,111061,ラピスヘッジ・Ｈ\n桜花,11,1,106,False
1097,111062,ラピスヘッジ・Ｂ\n桜花,11,2,106,False
1098,111063,ラピスヘッジ・Ａ\n桜花,11,3,106,False
1099,111064,ラピスヘッジ・Ｌ\n桜花,11,4,106,False
1100,111065,ラピスヘッジ・Ｗ\n桜花,11,5,106,False
1101,120121,パ・フェクト・Ｈ,12,1,12,False
1102,120122,パ・フェクト・Ｂ,12,2,12,False
1103,120123,パ・フェクト・Ａ,12,3,12,False
1104,120124,パ・フェクト・Ｌ,12,4,12,False
1105,120125,パ・フェクト・Ｗ,12,5,12,False
1106,120011,パ・フェクト・Ｈ\nソリディアカラー,12,1,1,False
1107,120012,パ・フェクト・Ｂ\nソリディアカラー,12,2,1,False
1108,120013,パ・フェクト・Ａ\nソリディアカラー,12,3,1,False
1109,120014,パ・フェクト・Ｌ\nソリディアカラー,12,4,1,False
1110,120015,パ・フェクト・Ｗ\nソリディアカラー,12,5,1,False
1111,120021,パ・フェクト・Ｈ\nカーディナルカラー,12,1,2,False
1112,120022,パ・フェクト・Ｂ\nカーディナルカラー,12,2,2,False
1113,120023,パ・フェクト・Ａ\nカーディナルカラー,12,3,2,False
1114,120024,パ・フェクト・Ｌ\nカーディナルカラー,12,4,2,False
1115,120025,パ・フェクト・Ｗ\nカーディナルカラー,12,5,2,False
1116,120031,パ・フェクト・Ｈ\nスクラッパーカラー,12,1,3,False
1117,120032,パ・フェクト・Ｂ\nスクラッパーカラー,12,2,3,False
1118,120033,パ・フェクト・Ａ\nスクラッパーカラー,12,3,3,False
1119,120034,パ・フェクト・Ｌ\nスクラッパーカラー,12,4,3,False
1120,120035,パ・フェクト・Ｗ\nスクラッパーカラー,12,5,3,False
1121,120041,パ・フェクト・Ｈ\nサイトヘッドカラー,12,1,4,False
1122,120042,パ・フェクト・Ｂ\nサイトヘッドカラー,12,2,4,False
1123,120043,パ・フェクト・Ａ\nサイトヘッドカラー,12,3,4,False
1124,120044,パ・フェクト・Ｌ\nサイトヘッドカラー,12,4,4,False
1125,120045,パ・フェクト・Ｗ\nサイトヘッドカラー,12,5,4,False
1126,120051,パ・フェクト・Ｈ\nCU・レイターカラー,12,1,5,False
1127,120052,パ・フェクト・Ｂ\nCU・レイターカラー,12,2,5,False
1128,120053,パ・フェクト・Ａ\nCU・レイターカラー,12,3,5,False
1129,120054,パ・フェクト・Ｌ\nCU・レイターカラー,12,4,5,False
1130,120055,パ・フェクト・Ｗ\nCU・レイターカラー,12,5,5,False
1131,120061,パ・フェクト・Ｈ\nゴールテン・Dカラー,12,1,6,False
1132,120062,パ・フェクト・Ｂ\nゴールテン・Dカラー,12,2,6,False
1133,120063,パ・フェクト・Ａ\nゴールテン・Dカラー,12,3,6,False
1134,120064,パ・フェクト・Ｌ\nゴールテン・Dカラー,12,4,6,False
1135,120065,パ・フェクト・Ｗ\nゴールテン・Dカラー,12,5,6,False
1136,120071,パ・フェクト・Ｈ\nアンゼロイカラー,12,1,7,False
1137,120072,パ・フェクト・Ｂ\nアンゼロイカラー,12,2,7,False
1138,120073,パ・フェクト・Ａ\nアンゼロイカラー,12,3,7,False
1139,120074,パ・フェクト・Ｌ\nアンゼロイカラー,12,4,7,False
1140,120075,パ・フェクト・Ｗ\nアンゼロイカラー,12,5,7,False
1141,120081,パ・フェクト・Ｈ\nディスドスカラー,12,1,8,False
1142,120082,パ・フェクト・Ｂ\nディスドスカラー,12,2,8,False
1143,120083,パ・フェクト・Ａ\nディスドスカラー,12,3,8,False
1144,120084,パ・フェクト・Ｌ\nディスドスカラー,12,4,8,False
1145,120085,パ・フェクト・Ｗ\nディスドスカラー,12,5,8,False
1146,120091,パ・フェクト・Ｈ\nサブライガカラー,12,1,9,False
1147,120092,パ・フェクト・Ｂ\nサブライガカラー,12,2,9,False
1148,120093,パ・フェクト・Ａ\nサブライガカラー,12,3,9,False
1149,120094,パ・フェクト・Ｌ\nサブライガカラー,12,4,9,False
1150,120095,パ・フェクト・Ｗ\nサブライガカラー,12,5,9,False
1151,120101,パ・フェクト・Ｈ\nファルマコンカラー,12,1,10,False
1152,120102,パ・フェクト・Ｂ\nファルマコンカラー,12,2,10,False
1153,120103,パ・フェクト・Ａ\nファルマコンカラー,12,3,10,False
1154,120104,パ・フェクト・Ｌ\nファルマコンカラー,12,4,10,False
1155,120105,パ・フェクト・Ｗ\nファルマコンカラー,12,5,10,False
1156,120111,パ・フェクト・Ｈ\nラピスヘッジカラー,12,1,11,False
1157,120112,パ・フェクト・Ｂ\nラピスヘッジカラー,12,2,11,False
1158,120113,パ・フェクト・Ａ\nラピスヘッジカラー,12,3,11,False
1159,120114,パ・フェクト・Ｌ\nラピスヘッジカラー,12,4,11,False
1160,120115,パ・フェクト・Ｗ\nラピスヘッジカラー,12,5,11,False
1161,120131,パ・フェクト・Ｈ\nエタニティカラー,12,1,13,False
1162,120132,パ・フェクト・Ｂ\nエタニティカラー,12,2,13,False
1163,120133,パ・フェクト・Ａ\nエタニティカラー,12,3,13,False
1164,120134,パ・フェクト・Ｌ\nエタニティカラー,12,4,13,False
1165,120135,パ・フェクト・Ｗ\nエタニティカラー,12,5,13,False
1166,120141,パ・フェクト・Ｈ\nオキサイドカラー,12,1,14,False
1167,120142,パ・フェクト・Ｂ\nオキサイドカラー,12,2,14,False
1168,120143,パ・フェクト・Ａ\nオキサイドカラー,12,3,14,False
1169,120144,パ・フェクト・Ｌ\nオキサイドカラー,12,4,14,False
1170,120145,パ・フェクト・Ｗ\nオキサイドカラー,12,5,14,False
1171,121011,パ・フェクト・Ｈ\n深森,12,1,101,False
1172,121012,パ・フェクト・Ｂ\n深森,12,2,101,False
1173,121013,パ・フェクト・Ａ\n深森,12,3,101,False
1174,121014,パ・フェクト・Ｌ\n深森,12,4,101,False
1175,121015,パ・フェクト・Ｗ\n深森,12,5,101,False
1176,121021,パ・フェクト・Ｈ\n岩塊,12,1,102,False
1177,121022,パ・フェクト・Ｂ\n岩塊,12,2,102,False
1178,121023,パ・フェクト・Ａ\n岩塊,12,3,102,False
1179,121024,パ・フェクト・Ｌ\n岩塊,12,4,102,False
1180,121025,パ・フェクト・Ｗ\n岩塊,12,5,102,False
1181,121031,パ・フェクト・Ｈ\n土漠,12,1,103,False
1182,121032,パ・フェクト・Ｂ\n土漠,12,2,103,False
1183,121033,パ・フェクト・Ａ\n土漠,12,3,103,False
1184,121034,パ・フェクト・Ｌ\n土漠,12,4,103,False
1185,121035,パ・フェクト・Ｗ\n土漠,12,5,103,False
1186,121041,パ・フェクト・Ｈ\n青碧,12,1,104,False
1187,121042,パ・フェクト・Ｂ\n青碧,12,2,104,False
1188,121043,パ・フェクト・Ａ\n青碧,12,3,104,False
1189,121044,パ・フェクト・Ｌ\n青碧,12,4,104,False
1190,121045,パ・フェクト・Ｗ\n青碧,12,5,104,False
1191,121051,パ・フェクト・Ｈ\n海響,12,1,105,False
1192,121052,パ・フェクト・Ｂ\n海響,12,2,105,False
1193,121053,パ・フェクト・Ａ\n海響,12,3,105,False
1194,121054,パ・フェクト・Ｌ\n海響,12,4,105,False
1195,121055,パ・フェクト・Ｗ\n海響,12,5,105,False
1196,121061,パ・フェクト・Ｈ\n桜花,12,1,106,False
1197,121062,パ・フェクト・Ｂ\n桜花,12,2,106,False
1198,121063,パ・フェクト・Ａ\n桜花,12,3,106,False
1199,121064,パ・フェクト・Ｌ\n桜花,12,4,106,False
1200,121065,パ・フェクト・Ｗ\n桜花,12,5,106,False
1201,130131,エタニティ・Ｈ,13,1,13,False
1202,130132,エタニティ・Ｂ,13,2,13,False
1203,130133,エタニティ・Ａ,13,3,13,False
1204,130134,エタニティ・Ｌ,13,4,13,False
1205,130135,エタニティ・Ｗ,13,5,13,False
1206,130011,エタニティ・Ｈ\nソリディアカラー,13,1,1,False
1207,130012,エタニティ・Ｂ\nソリディアカラー,13,2,1,False
1208,130013,エタニティ・Ａ\nソリディアカラー,13,3,1,False
1209,130014,エタニティ・Ｌ\nソリディアカラー,13,4,1,False
