---,GachaId,RewardId,RewardName,GachaRealityId,Weight,Rate,ExchangeRewardId1,ExchangeRewardId2
737,206,6020035,バタフライ,1,1,0.942857142857143,1000020,9000005
738,206,6020046,猫,1,1,0.942857142857143,1000020,9000005
739,206,6020065,ハートフル,1,1,0.942857142857143,1000020,9000005
740,206,6020067,ローズ,1,1,0.942857142857143,1000020,9000005
741,206,6020089,トーン,1,1,0.942857142857143,1000020,9000005
742,206,6030003,ツインドラゴン,1,1,0.942857142857143,1000020,9000005
743,206,6030024,ギャラクシー,1,1,0.942857142857143,1000020,9000005
744,206,6030050,チェックオーケー,1,1,0.942857142857143,1000020,9000005
745,206,6030060,バットウイング,1,1,0.942857142857143,1000020,9000005
746,206,6030078,フィフススクウェア,1,1,0.942857142857143,1000020,9000005
747,206,3000004,グレイン-AS,2,1,1,1000030,9000005
748,206,3000035,ミトラーム,2,1,1,1000030,9000005
749,206,3000072,グルナード,2,1,1,1000030,9000005
750,206,3000042,ブランキアル,2,1,1,1000030,9000005
751,206,3000063,ファイアサイス,2,1,1,1000030,9000005
752,206,3000107,グレイスピラ,2,1,1,1000030,9000005
753,206,3000076,ボンバルド,2,1,1,1000030,9000005
754,206,3000125,インパルスショット,2,1,1,1000030,9000005
755,206,3000020,機関砲 騎神,2,1,1,1000030,9000005
756,206,3000100,ターレットMI,3,1,0.470588235294118,1000030,9000005
757,206,3000122,単装導弾 三皇,3,1,0.470588235294118,1000030,9000005
758,206,3000030,エスプロジオ,3,1,0.470588235294118,1000030,9000005
759,206,3000131,ディオグラント,3,1,0.470588235294118,1000030,9000005
760,206,3000033,爆撃砲 龍星,3,1,0.470588235294118,1000030,9000005
761,206,3000206,マーノムガン-AS,3,1,0.470588235294118,1000030,9000005
762,206,3000141,レイスレイヴ Xt-A,4,1,0.777777777777778,1000030,9000005
763,206,3000113,グラン・ラーゴ,4,1,0.777777777777778,1000030,9000005
764,206,3000057,ブルームブラスター,4,1,0.777777777777778,1000030,9000005
765,206,3000138,ブーメラング-AS,4,0,0,1000030,9000005
766,206,3000067,ブレードジップ,2,1,1,1000030,9000005
767,206,3000069,ブラックスミス,2,1,1,1000030,9000005
768,206,3000012,ミトライユ・コルト,2,1,1,1000030,9000005
769,206,3000120,ディトーレ,2,1,1,1000030,9000005
770,206,3000128,烈火弾 煉獄,2,1,1,1000030,9000005
771,206,3000023,拳銃 月牙,2,1,1,1000030,9000005
772,206,3000060,ブーメラング,2,1,1,1000030,9000005
773,206,3000080,バースト・ボム,2,1,1,1000030,9000005
774,206,3000053,マーノムガン,2,1,1,1000030,9000005
775,206,3000065,飛翔拳 双天,2,1,1,1000030,9000005
776,206,3000024,火炎砲 散華,3,1,0.470588235294118,1000030,9000005
777,206,3000017,デ・ディヴァルガン,3,1,0.470588235294118,1000030,9000005
778,206,3000013,ブリリオン,3,1,0.470588235294118,1000030,9000005
779,206,3000202,多連装導弾 冥鎚,3,1,0.470588235294118,1000030,9000005
780,206,3000134,電導弾 虚無,3,1,0.470588235294118,1000030,9000005
781,206,3000142,レイスレイヴ Xt-V,4,1,0.777777777777778,1000030,9000005
782,206,3000143,フォルツパレット,4,1,0.777777777777778,1000030,9000005
783,206,3000011,カラミッタ,4,1,0.777777777777778,1000030,9000005
784,206,3000103,エヴォルフィア,4,0,0,1000030,9000005
785,206,3000038,エステジオン・ボム,2,1,1,1000030,9000005
786,206,3000097,シールドヴァイト,2,1,1,1000030,9000005
787,206,3000064,デトネイトランス,2,1,1,1000030,9000005
788,206,3000119,グレイン-SP,2,1,1,1000030,9000005
789,206,3000019,フォルツァ-Ａ,2,1,1,1000030,9000005
790,206,3000078,ジャメル,2,1,1,1000030,9000005
791,206,3000085,エレクトリット,2,1,1,1000030,9000005
792,206,3000118,ラジオパレット,2,1,1,1000030,9000005
793,206,3000018,メディク,2,1,1,1000030,9000005
794,206,3000084,テレ・ヴ二ール,2,1,1,1000030,9000005
795,206,3000052,斬縛弾 月読,3,1,0.470588235294118,1000030,9000005
796,206,3000074,ソワン・ヒーリア,3,1,0.470588235294118,1000030,9000005
797,206,3000049,フォルツァ-Ｂ,3,1,0.470588235294118,1000030,9000005
798,206,3000048,跳射爆弾 泡沫,3,1,0.470588235294118,1000030,9000005
799,206,3000093,レイスレイヴ Xt-S,4,1,0.777777777777778,1000030,9000005
800,206,3000040,ハープーン・エギユ,4,1,0.777777777777778,1000030,9000005
801,206,3000096,ヘルシャフト,4,1,0.777777777777778,1000030,9000005
802,206,3000106,マジアステルス,4,0,0,1000030,9000005
803,207,4060061,ゴールテン・D・Ｈ,3,1,0.450980392156863,1000040,9000005
804,207,4060062,ゴールテン・D・Ｂ,3,1,0.450980392156863,1000040,9000005
805,207,4060063,ゴールテン・D・Ａ,3,1,0.450980392156863,1000040,9000005
806,207,4060064,ゴールテン・D・Ｌ,3,1,0.450980392156863,1000040,9000005
807,207,4060065,ゴールテン・D・Ｗ,4,1,0.866666666666667,1000040,9000005
808,207,4090091,サブライガ・Ｈ,3,1,0.450980392156863,1000040,9000005
809,207,4090092,サブライガ・Ｂ,3,1,0.450980392156863,1000040,9000005
810,207,4090093,サブライガ・Ａ,3,1,0.450980392156863,1000040,9000005
811,207,4090094,サブライガ・Ｌ,3,1,0.450980392156863,1000040,9000005
812,207,4090095,サブライガ・Ｗ,4,1,0.866666666666667,1000040,9000005
813,207,4040041,サイトヘッド・Ｈ,3,1,0.450980392156863,1000040,9000005
814,207,4040042,サイトヘッド・Ｂ,3,1,0.450980392156863,1000040,9000005
815,207,4040043,サイトヘッド・Ａ,3,1,0.450980392156863,1000040,9000005
816,207,4040044,サイトヘッド・Ｌ,3,1,0.450980392156863,1000040,9000005
817,207,4040045,サイトヘッド・Ｗ,4,1,0.866666666666667,1000040,9000005
818,207,4080081,ディスドス・Ｈ,3,1,0.450980392156863,1000040,9000005
819,207,4080082,ディスドス・Ｂ,3,1,0.450980392156863,1000040,9000005
820,207,4080083,ディスドス・Ａ,3,1,0.450980392156863,1000040,9000005
821,207,4080084,ディスドス・Ｌ,3,1,0.450980392156863,1000040,9000005
822,207,4080085,ディスドス・Ｗ,4,1,0.866666666666667,1000040,9000005
823,207,4030031,スクラッパー・Ｈ,3,1,0.450980392156863,1000040,9000005
824,207,4030032,スクラッパー・Ｂ,3,1,0.450980392156863,1000040,9000005
825,207,4030033,スクラッパー・Ａ,3,1,0.450980392156863,1000040,9000005
826,207,4030034,スクラッパー・Ｌ,3,1,0.450980392156863,1000040,9000005
827,207,4030035,スクラッパー・Ｗ,4,1,0.866666666666667,1000040,9000005
828,207,4100101,ファルマコン・Ｈ,3,1,0.450980392156863,1000040,9000005
829,207,4100102,ファルマコン・Ｂ,3,1,0.450980392156863,1000040,9000005
830,207,4100103,ファルマコン・Ａ,3,1,0.450980392156863,1000040,9000005
831,207,4100104,ファルマコン・Ｌ,3,1,0.450980392156863,1000040,9000005
832,207,4100105,ファルマコン・Ｗ,4,1,0.866666666666667,1000040,9000005
833,207,4110111,ラピスヘッジ・Ｈ,3,1,0.450980392156863,1000040,9000005
834,207,4110112,ラピスヘッジ・Ｂ,3,1,0.450980392156863,1000040,9000005
835,207,4110113,ラピスヘッジ・Ａ,3,1,0.450980392156863,1000040,9000005
836,207,4110114,ラピスヘッジ・Ｌ,3,1,0.450980392156863,1000040,9000005
837,207,4110115,ラピスヘッジ・Ｗ,4,1,0.866666666666667,1000040,9000005
838,207,4120121,パ・フェクト・Ｈ,3,1,0.450980392156863,1000040,9000005
839,207,4120122,パ・フェクト・Ｂ,3,1,0.450980392156863,1000040,9000005
840,207,4120123,パ・フェクト・Ａ,3,1,0.450980392156863,1000040,9000005
841,207,4120124,パ・フェクト・Ｌ,3,1,0.450980392156863,1000040,9000005
842,207,4120125,パ・フェクト・Ｗ,4,1,0.866666666666667,1000040,9000005
843,207,4070071,アンゼロイ・Ｈ,3,1,0.450980392156863,1000040,9000005
844,207,4070072,アンゼロイ・Ｂ,3,1,0.450980392156863,1000040,9000005
845,207,4070073,アンゼロイ・Ａ,3,1,0.450980392156863,1000040,9000005
846,207,4070074,アンゼロイ・Ｌ,3,1,0.450980392156863,1000040,9000005
847,207,4070075,アンゼロイ・Ｗ,4,1,0.866666666666667,1000040,9000005
848,207,6030063,ひび割れハート,1,1,0.885714285714286,1000020,9000005
849,207,6030069,効果A,1,1,0.885714285714286,1000020,9000005
850,207,6010017,サーマルスクウェア,1,1,0.885714285714286,1000020,9000005
851,207,6010025,チェーンフレーム,1,1,0.885714285714286,1000020,9000005
852,207,6020050,ドルフィン,1,1,0.885714285714286,1000020,9000005
853,207,6020064,フローズン,1,1,0.885714285714286,1000020,9000005
854,207,6020076,ザ・マスク,1,1,0.885714285714286,1000020,9000005
855,207,6020079,ツインベル,1,1,0.885714285714286,1000020,9000005
856,207,6030004,バーニング,1,1,0.885714285714286,1000020,9000005
857,207,6030026,ダブルスター,1,1,0.885714285714286,1000020,9000005
858,207,6030058,シャイニングスター,1,1,0.885714285714286,1000020,9000005
859,207,6030073,リーパーサイス,1,1,0.885714285714286,1000020,9000005
860,207,6020023,ルーンｇ,1,1,0.885714285714286,1000020,9000005
861,207,6020024,ルーンｐ,1,1,0.885714285714286,1000020,9000005
862,207,6020025,ルーンｊ,1,1,0.885714285714286,1000020,9000005
863,207,6020026,ルーンｄ,1,1,0.885714285714286,1000020,9000005
864,207,6020041,ナインテイル,1,1,0.885714285714286,1000020,9000005
865,207,6020054,鳳凰の構え,1,1,0.885714285714286,1000020,9000005
866,207,6020074,メイドウェア,1,1,0.885714285714286,1000020,9000005
867,207,6020081,セーラーウェア,1,1,0.885714285714286,1000020,9000005
868,207,6030028,ダイヤサークル,1,1,0.885714285714286,1000020,9000005
869,207,6030061,ダブルバット,1,1,0.885714285714286,1000020,9000005
870,207,6030064,エンジェルウイング,1,1,0.885714285714286,1000020,9000005
871,207,6030077,ウイングソード,1,1,0.885714285714286,1000020,9000005
872,207,6030082,サンクレスト,1,1,0.885714285714286,1000020,9000005
873,207,6020035,バタフライ,1,1,0.885714285714286,1000020,9000005
874,207,6020046,猫,1,1,0.885714285714286,1000020,9000005
875,207,6020065,ハートフル,1,1,0.885714285714286,1000020,9000005
876,207,6020067,ローズ,1,1,0.885714285714286,1000020,9000005
877,207,6020089,トーン,1,1,0.885714285714286,1000020,9000005
878,207,6030003,ツインドラゴン,1,1,0.885714285714286,1000020,9000005
879,207,6030024,ギャラクシー,1,1,0.885714285714286,1000020,9000005
880,207,6030050,チェックオーケー,1,1,0.885714285714286,1000020,9000005
881,207,6030060,バットウイング,1,1,0.885714285714286,1000020,9000005
882,207,6030078,フィフススクウェア,1,1,0.885714285714286,1000020,9000005
883,207,3000004,グレイン-AS,2,1,0.84375,1000030,9000005
884,207,3000035,ミトラーム,2,1,0.84375,1000030,9000005
885,207,3000072,グルナード,2,1,0.84375,1000030,9000005
886,207,3000042,ブランキアル,2,1,0.84375,1000030,9000005
887,207,3000063,ファイアサイス,2,1,0.84375,1000030,9000005
888,207,3000107,グレイスピラ,2,1,0.84375,1000030,9000005
889,207,3000076,ボンバルド,2,1,0.84375,1000030,9000005
890,207,3000125,インパルスショット,2,1,0.84375,1000030,9000005
891,207,3000020,機関砲 騎神,2,1,0.84375,1000030,9000005
892,207,3000100,ターレットMI,2,1,0.84375,1000030,9000005
893,207,3000122,単装導弾 三皇,3,1,0.450980392156863,1000030,9000005
894,207,3000030,エスプロジオ,3,1,0.450980392156863,1000030,9000005
895,207,3000131,ディオグラント,3,1,0.450980392156863,1000030,9000005
896,207,3000033,爆撃砲 龍星,3,1,0.450980392156863,1000030,9000005
897,207,3000206,マーノムガン-AS,3,1,0.450980392156863,1000030,9000005
898,207,3000141,レイスレイヴ Xt-A,3,1,0.450980392156863,1000030,9000005
899,207,3000113,グラン・ラーゴ,4,1,0.866666666666667,1000030,9000005
900,207,3000057,ブルームブラスター,4,1,0.866666666666667,1000030,9000005
901,207,3000138,ブーメラング-AS,4,0,0,1000030,9000005
902,207,3000031,単装導弾 双撃,5,1,2,1000030,9000005
903,207,3000067,ブレードジップ,2,1,0.84375,1000030,9000005
904,207,3000069,ブラックスミス,2,1,0.84375,1000030,9000005
905,207,3000012,ミトライユ・コルト,2,1,0.84375,1000030,9000005
906,207,3000120,ディトーレ,2,1,0.84375,1000030,9000005
907,207,3000128,烈火弾 煉獄,2,1,0.84375,1000030,9000005
908,207,3000023,拳銃 月牙,2,1,0.84375,1000030,9000005
909,207,3000060,ブーメラング,2,1,0.84375,1000030,9000005
910,207,3000080,バースト・ボム,2,1,0.84375,1000030,9000005
911,207,3000053,マーノムガン,2,1,0.84375,1000030,9000005
912,207,3000065,飛翔拳 双天,2,1,0.84375,1000030,9000005
913,207,3000024,火炎砲 散華,2,1,0.84375,1000030,9000005
914,207,3000017,デ・ディヴァルガン,3,1,0.450980392156863,1000030,9000005
915,207,3000013,ブリリオン,3,1,0.450980392156863,1000030,9000005
916,207,3000202,多連装導弾 冥鎚,3,1,0.450980392156863,1000030,9000005
917,207,3000134,電導弾 虚無,3,1,0.450980392156863,1000030,9000005
918,207,3000142,レイスレイヴ Xt-V,3,1,0.450980392156863,1000030,9000005
919,207,3000143,フォルツパレット,4,1,0.866666666666667,1000030,9000005
920,207,3000011,カラミッタ,4,1,0.866666666666667,1000030,9000005
921,207,3000103,エヴォルフィア,4,0,0,1000030,9000005
922,207,3000014,斬絶弾 幻月,5,1,2,1000030,9000005
923,207,3000038,エステジオン・ボム,2,1,0.84375,1000030,9000005
924,207,3000097,シールドヴァイト,2,1,0.84375,1000030,9000005
925,207,3000064,デトネイトランス,2,1,0.84375,1000030,9000005
926,207,3000119,グレイン-SP,2,1,0.84375,1000030,9000005
927,207,3000019,フォルツァ-Ａ,2,1,0.84375,1000030,9000005
928,207,3000078,ジャメル,2,1,0.84375,1000030,9000005
929,207,3000085,エレクトリット,2,1,0.84375,1000030,9000005
930,207,3000118,ラジオパレット,2,1,0.84375,1000030,9000005
931,207,3000018,メディク,2,1,0.84375,1000030,9000005
932,207,3000084,テレ・ヴ二ール,2,1,0.84375,1000030,9000005
933,207,3000052,斬縛弾 月読,2,1,0.84375,1000030,9000005
934,207,3000074,ソワン・ヒーリア,3,1,0.450980392156863,1000030,9000005
935,207,3000049,フォルツァ-Ｂ,3,1,0.450980392156863,1000030,9000005
936,207,3000048,跳射爆弾 泡沫,3,1,0.450980392156863,1000030,9000005
937,207,3000093,レイスレイヴ Xt-S,3,1,0.450980392156863,1000030,9000005
938,207,3000040,ハープーン・エギユ,4,1,0.866666666666667,1000030,9000005
939,207,3000096,ヘルシャフト,4,1,0.866666666666667,1000030,9000005
940,207,3000106,マジアステルス,4,0,0,1000030,9000005
941,207,3000046,爆撃砲 加具土,5,1,2,1000030,9000005
942,208,4060061,ゴールテン・D・Ｈ,3,1,0.470588235294118,1000040,9000005
943,208,4060062,ゴールテン・D・Ｂ,3,1,0.470588235294118,1000040,9000005
944,208,4060063,ゴールテン・D・Ａ,3,1,0.470588235294118,1000040,9000005
945,208,4060064,ゴールテン・D・Ｌ,3,1,0.470588235294118,1000040,9000005
946,208,4060065,ゴールテン・D・Ｗ,4,1,0.777777777777778,1000040,9000005
947,208,4090091,サブライガ・Ｈ,3,1,0.470588235294118,1000040,9000005
948,208,4090092,サブライガ・Ｂ,3,1,0.470588235294118,1000040,9000005
949,208,4090093,サブライガ・Ａ,3,1,0.470588235294118,1000040,9000005
950,208,4090094,サブライガ・Ｌ,3,1,0.470588235294118,1000040,9000005
951,208,4090095,サブライガ・Ｗ,4,1,0.777777777777778,1000040,9000005
952,208,4040041,サイトヘッド・Ｈ,3,1,0.470588235294118,1000040,9000005
953,208,4040042,サイトヘッド・Ｂ,3,1,0.470588235294118,1000040,9000005
954,208,4040043,サイトヘッド・Ａ,3,1,0.470588235294118,1000040,9000005
955,208,4040044,サイトヘッド・Ｌ,3,1,0.470588235294118,1000040,9000005
956,208,4040045,サイトヘッド・Ｗ,4,1,0.777777777777778,1000040,9000005
957,208,4080081,ディスドス・Ｈ,3,1,0.470588235294118,1000040,9000005
958,208,4080082,ディスドス・Ｂ,3,1,0.470588235294118,1000040,9000005
959,208,4080083,ディスドス・Ａ,3,1,0.470588235294118,1000040,9000005
960,208,4080084,ディスドス・Ｌ,3,1,0.470588235294118,1000040,9000005
961,208,4080085,ディスドス・Ｗ,4,1,0.777777777777778,1000040,9000005
962,208,4030031,スクラッパー・Ｈ,3,1,0.470588235294118,1000040,9000005
963,208,4030032,スクラッパー・Ｂ,3,1,0.470588235294118,1000040,9000005
964,208,4030033,スクラッパー・Ａ,3,1,0.470588235294118,1000040,9000005
965,208,4030034,スクラッパー・Ｌ,3,1,0.470588235294118,1000040,9000005
966,208,4030035,スクラッパー・Ｗ,4,1,0.777777777777778,1000040,9000005
967,208,4100101,ファルマコン・Ｈ,3,1,0.470588235294118,1000040,9000005
968,208,4100102,ファルマコン・Ｂ,3,1,0.470588235294118,1000040,9000005
969,208,4100103,ファルマコン・Ａ,3,1,0.470588235294118,1000040,9000005
970,208,4100104,ファルマコン・Ｌ,3,1,0.470588235294118,1000040,9000005
971,208,4100105,ファルマコン・Ｗ,4,1,0.777777777777778,1000040,9000005
972,208,4110111,ラピスヘッジ・Ｈ,3,1,0.470588235294118,1000040,9000005
973,208,4110112,ラピスヘッジ・Ｂ,3,1,0.470588235294118,1000040,9000005
974,208,4110113,ラピスヘッジ・Ａ,3,1,0.470588235294118,1000040,9000005
975,208,4110114,ラピスヘッジ・Ｌ,3,1,0.470588235294118,1000040,9000005
976,208,4110115,ラピスヘッジ・Ｗ,4,1,0.777777777777778,1000040,9000005
977,208,4120121,パ・フェクト・Ｈ,3,1,0.470588235294118,1000040,9000005
978,208,4120122,パ・フェクト・Ｂ,3,1,0.470588235294118,1000040,9000005
979,208,4120123,パ・フェクト・Ａ,3,1,0.470588235294118,1000040,9000005
980,208,4120124,パ・フェクト・Ｌ,3,1,0.470588235294118,1000040,9000005
981,208,4120125,パ・フェクト・Ｗ,4,1,0.777777777777778,1000040,9000005
982,208,4070071,アンゼロイ・Ｈ,3,1,0.470588235294118,1000040,9000005
983,208,4070072,アンゼロイ・Ｂ,3,1,0.470588235294118,1000040,9000005
984,208,4070073,アンゼロイ・Ａ,3,1,0.470588235294118,1000040,9000005
985,208,4070074,アンゼロイ・Ｌ,3,1,0.470588235294118,1000040,9000005
986,208,4070075,アンゼロイ・Ｗ,4,1,0.777777777777778,1000040,9000005
987,208,6030063,ひび割れハート,1,1,0.942857142857143,1000020,9000005
988,208,6030069,効果A,1,1,0.942857142857143,1000020,9000005
989,208,6010017,サーマルスクウェア,1,1,0.942857142857143,1000020,9000005
990,208,6010025,チェーンフレーム,1,1,0.942857142857143,1000020,9000005
991,208,6020050,ドルフィン,1,1,0.942857142857143,1000020,9000005
992,208,6020064,フローズン,1,1,0.942857142857143,1000020,9000005
993,208,6020076,ザ・マスク,1,1,0.942857142857143,1000020,9000005
994,208,6020079,ツインベル,1,1,0.942857142857143,1000020,9000005
995,208,6030004,バーニング,1,1,0.942857142857143,1000020,9000005
996,208,6030026,ダブルスター,1,1,0.942857142857143,1000020,9000005
997,208,6030058,シャイニングスター,1,1,0.942857142857143,1000020,9000005
998,208,6030073,リーパーサイス,1,1,0.942857142857143,1000020,9000005
999,208,6020023,ルーンｇ,1,1,0.942857142857143,1000020,9000005
1000,208,6020024,ルーンｐ,1,1,0.942857142857143,1000020,9000005
1001,208,6020025,ルーンｊ,1,1,0.942857142857143,1000020,9000005
1002,208,6020026,ルーンｄ,1,1,0.942857142857143,1000020,9000005
1003,208,6020041,ナインテイル,1,1,0.942857142857143,1000020,9000005
1004,208,6020054,鳳凰の構え,1,1,0.942857142857143,1000020,9000005
1005,208,6020074,メイドウェア,1,1,0.942857142857143,1000020,9000005
1006,208,6020081,セーラーウェア,1,1,0.942857142857143,1000020,9000005
1007,208,6030028,ダイヤサークル,1,1,0.942857142857143,1000020,9000005
1008,208,6030061,ダブルバット,1,1,0.942857142857143,1000020,9000005
1009,208,6030064,エンジェルウイング,1,1,0.942857142857143,1000020,9000005
1010,208,6030077,ウイングソード,1,1,0.942857142857143,1000020,9000005
1011,208,6030082,サンクレスト,1,1,0.942857142857143,1000020,9000005
1012,208,6020035,バタフライ,1,1,0.942857142857143,1000020,9000005
1013,208,6020046,猫,1,1,0.942857142857143,1000020,9000005
1014,208,6020065,ハートフル,1,1,0.942857142857143,1000020,9000005
1015,208,6020067,ローズ,1,1,0.942857142857143,1000020,9000005
1016,208,6020089,トーン,1,1,0.942857142857143,1000020,9000005
1017,208,6030003,ツインドラゴン,1,1,0.942857142857143,1000020,9000005
1018,208,6030024,ギャラクシー,1,1,0.942857142857143,1000020,9000005
1019,208,6030050,チェックオーケー,1,1,0.942857142857143,1000020,9000005
1020,208,6030060,バットウイング,1,1,0.942857142857143,1000020,9000005
1021,208,6030078,フィフススクウェア,1,1,0.942857142857143,1000020,9000005
1022,208,3000004,グレイン-AS,2,1,0.90625,1000030,9000005
1023,208,3000035,ミトラーム,2,1,0.90625,1000030,9000005
1024,208,3000072,グルナード,2,1,0.90625,1000030,9000005
1025,208,3000042,ブランキアル,2,1,0.90625,1000030,9000005
1026,208,3000063,ファイアサイス,2,1,0.90625,1000030,9000005
1027,208,3000107,グレイスピラ,2,1,0.90625,1000030,9000005
1028,208,3000076,ボンバルド,2,1,0.90625,1000030,9000005
1029,208,3000125,インパルスショット,2,1,0.90625,1000030,9000005
1030,208,3000020,機関砲 騎神,2,1,0.90625,1000030,9000005
1031,208,3000100,ターレットMI,2,1,0.90625,1000030,9000005
1032,208,3000122,単装導弾 三皇,3,1,0.470588235294118,1000030,9000005
1033,208,3000030,エスプロジオ,3,1,0.470588235294118,1000030,9000005
1034,208,3000131,ディオグラント,3,1,0.470588235294118,1000030,9000005
1035,208,3000033,爆撃砲 龍星,3,1,0.470588235294118,1000030,9000005
1036,208,3000206,マーノムガン-AS,3,1,0.470588235294118,1000030,9000005
1037,208,3000141,レイスレイヴ Xt-A,3,1,0.470588235294118,1000030,9000005
1038,208,3000113,グラン・ラーゴ,4,1,0.777777777777778,1000030,9000005
1039,208,3000057,ブルームブラスター,4,1,0.777777777777778,1000030,9000005
1040,208,3000138,ブーメラング-AS,4,0,0,1000030,9000005
1041,208,3000031,単装導弾 双撃,4,1,0.777777777777778,1000030,9000005
1042,208,3000067,ブレードジップ,2,1,0.90625,1000030,9000005
1043,208,3000069,ブラックスミス,2,1,0.90625,1000030,9000005
1044,208,3000012,ミトライユ・コルト,2,1,0.90625,1000030,9000005
1045,208,3000120,ディトーレ,2,1,0.90625,1000030,9000005
1046,208,3000128,烈火弾 煉獄,2,1,0.90625,1000030,9000005
1047,208,3000023,拳銃 月牙,2,1,0.90625,1000030,9000005
1048,208,3000060,ブーメラング,2,1,0.90625,1000030,9000005
1049,208,3000080,バースト・ボム,2,1,0.90625,1000030,9000005
1050,208,3000053,マーノムガン,2,1,0.90625,1000030,9000005
1051,208,3000065,飛翔拳 双天,2,1,0.90625,1000030,9000005
1052,208,3000024,火炎砲 散華,2,1,0.90625,1000030,9000005
1053,208,3000017,デ・ディヴァルガン,3,1,0.470588235294118,1000030,9000005
1054,208,3000013,ブリリオン,3,1,0.470588235294118,1000030,9000005
1055,208,3000202,多連装導弾 冥鎚,3,1,0.470588235294118,1000030,9000005
1056,208,3000134,電導弾 虚無,3,1,0.470588235294118,1000030,9000005
1057,208,3000142,レイスレイヴ Xt-V,3,1,0.470588235294118,1000030,9000005
1058,208,3000143,フォルツパレット,4,1,0.777777777777778,1000030,9000005
1059,208,3000011,カラミッタ,4,1,0.777777777777778,1000030,9000005
1060,208,3000103,エヴォルフィア,4,0,0,1000030,9000005
1061,208,3000014,斬絶弾 幻月,4,1,0.777777777777778,1000030,9000005
1062,208,3000038,エステジオン・ボム,2,1,0.90625,1000030,9000005
1063,208,3000097,シールドヴァイト,2,1,0.90625,1000030,9000005
1064,208,3000064,デトネイトランス,2,1,0.90625,1000030,9000005
1065,208,3000119,グレイン-SP,2,1,0.90625,1000030,9000005
1066,208,3000019,フォルツァ-Ａ,2,1,0.90625,1000030,9000005
1067,208,3000078,ジャメル,2,1,0.90625,1000030,9000005
1068,208,3000085,エレクトリット,2,1,0.90625,1000030,9000005
1069,208,3000118,ラジオパレット,2,1,0.90625,1000030,9000005
1070,208,3000018,メディク,2,1,0.90625,1000030,9000005
1071,208,3000084,テレ・ヴ二ール,2,1,0.90625,1000030,9000005
1072,208,3000052,斬縛弾 月読,2,1,0.90625,1000030,9000005
1073,208,3000074,ソワン・ヒーリア,3,1,0.470588235294118,1000030,9000005
1074,208,3000049,フォルツァ-Ｂ,3,1,0.470588235294118,1000030,9000005
1075,208,3000048,跳射爆弾 泡沫,3,1,0.470588235294118,1000030,9000005
1076,208,3000093,レイスレイヴ Xt-S,3,1,0.470588235294118,1000030,9000005
1077,208,3000040,ハープーン・エギユ,4,1,0.777777777777778,1000030,9000005
1078,208,3000096,ヘルシャフト,4,1,0.777777777777778,1000030,9000005
1079,208,3000106,マジアステルス,4,0,0,1000030,9000005
1080,208,3000046,爆撃砲 加具土,4,1,0.777777777777778,1000030,9000005
1081,209,4060061,ゴールテン・D・Ｈ,3,1,0.470588235294118,1000040,9000005
1082,209,4060062,ゴールテン・D・Ｂ,3,1,0.470588235294118,1000040,9000005
1083,209,4060063,ゴールテン・D・Ａ,3,1,0.470588235294118,1000040,9000005
1084,209,4060064,ゴールテン・D・Ｌ,3,1,0.470588235294118,1000040,9000005
1085,209,4060065,ゴールテン・D・Ｗ,4,1,0.777777777777778,1000040,9000005
1086,209,4090091,サブライガ・Ｈ,3,1,0.470588235294118,1000040,9000005
1087,209,4090092,サブライガ・Ｂ,3,1,0.470588235294118,1000040,9000005
1088,209,4090093,サブライガ・Ａ,3,1,0.470588235294118,1000040,9000005
1089,209,4090094,サブライガ・Ｌ,3,1,0.470588235294118,1000040,9000005
1090,209,4090095,サブライガ・Ｗ,4,1,0.777777777777778,1000040,9000005
1091,209,4040041,サイトヘッド・Ｈ,3,1,0.470588235294118,1000040,9000005
1092,209,4040042,サイトヘッド・Ｂ,3,1,0.470588235294118,1000040,9000005
1093,209,4040043,サイトヘッド・Ａ,3,1,0.470588235294118,1000040,9000005
1094,209,4040044,サイトヘッド・Ｌ,3,1,0.470588235294118,1000040,9000005
1095,209,4040045,サイトヘッド・Ｗ,4,1,0.777777777777778,1000040,9000005
1096,209,4080081,ディスドス・Ｈ,3,1,0.470588235294118,1000040,9000005
1097,209,4080082,ディスドス・Ｂ,3,1,0.470588235294118,1000040,9000005
1098,209,4080083,ディスドス・Ａ,3,1,0.470588235294118,1000040,9000005
1099,209,4080084,ディスドス・Ｌ,3,1,0.470588235294118,1000040,9000005
1100,209,4080085,ディスドス・Ｗ,4,1,0.777777777777778,1000040,9000005
1101,209,4030031,スクラッパー・Ｈ,3,1,0.470588235294118,1000040,9000005
1102,209,4030032,スクラッパー・Ｂ,3,1,0.470588235294118,1000040,9000005
1103,209,4030033,スクラッパー・Ａ,3,1,0.470588235294118,1000040,9000005
1104,209,4030034,スクラッパー・Ｌ,3,1,0.470588235294118,1000040,9000005
1105,209,4030035,スクラッパー・Ｗ,4,1,0.777777777777778,1000040,9000005
1106,209,4100101,ファルマコン・Ｈ,3,1,0.470588235294118,1000040,9000005
1107,209,4100102,ファルマコン・Ｂ,3,1,0.470588235294118,1000040,9000005
1108,209,4100103,ファルマコン・Ａ,3,1,0.470588235294118,1000040,9000005
1109,209,4100104,ファルマコン・Ｌ,3,1,0.470588235294118,1000040,9000005
1110,209,4100105,ファルマコン・Ｗ,4,1,0.777777777777778,1000040,9000005
