---,ShopId,ItemTypeId,RewardId,Cp,IsNewIcon,IsSale,IsEnable
1455,5,3,3000093,4400,False,False,True
1456,5,3,3000047,30000,False,False,True
1457,5,3,3000137,10000,False,False,True
1458,5,3,3000113,4400,False,False,True
1459,5,3,3000143,4400,False,False,True
1460,5,3,3000040,2000,False,True,True
1461,5,3,3000127,10000,False,False,True
1462,5,3,3000099,30000,False,False,True
1463,5,3,3000057,4400,False,False,True
1464,5,3,3000011,4400,False,False,True
1465,5,3,3000096,4400,False,False,True
1466,5,3,3000138,4400,False,False,False
1467,5,3,3000103,4400,False,False,False
1468,5,3,3000106,4400,False,False,False
1469,5,3,3000031,4400,False,False,True
1470,5,3,3000014,4400,False,False,True
1471,5,3,3000046,4400,False,False,True
1472,5,3,3000092,6300,False,False,True
1473,5,3,3000068,6300,False,False,True
1474,5,3,3000088,6300,False,False,True
1475,5,3,3000070,30000,False,False,True
1476,5,3,3000029,30000,False,False,True
1477,5,3,3000136,10000,False,False,True
1478,5,4,4030031,3000,False,False,True
1479,5,4,4030032,3000,False,False,True
1480,5,4,4030033,2700,False,False,True
1481,5,4,4030034,2700,False,False,True
1482,5,4,4030035,3400,False,False,True
1483,5,4,4040041,3000,False,False,True
1484,5,4,4040042,3000,False,False,True
1485,5,4,4040043,2700,False,False,True
1486,5,4,4040044,2700,False,False,True
1487,5,4,4040045,3400,False,False,True
1488,5,4,4060061,3000,False,False,True
1489,5,4,4060062,3000,False,False,True
1490,5,4,4060063,2700,False,False,True
1491,5,4,4060064,2700,False,False,True
1492,5,4,4060065,3400,False,False,True
1493,5,4,4080081,3000,False,False,True
1494,5,4,4080082,3000,False,False,True
1495,5,4,4080083,2700,False,False,True
1496,5,4,4080084,2700,False,False,True
1497,5,4,4080085,3400,False,False,True
1498,5,4,4090091,3000,False,False,True
1499,5,4,4090092,3000,False,False,True
1500,5,4,4090093,2700,False,False,True
1501,5,4,4090094,2700,False,False,True
1502,5,4,4090095,3400,False,False,True
1503,5,4,4100101,3000,False,False,True
1504,5,4,4100102,3000,False,False,True
1505,5,4,4100103,2700,False,False,True
1506,5,4,4100104,2700,False,False,True
1507,5,4,4100105,3400,False,False,True
1508,5,4,4110111,3000,False,False,True
1509,5,4,4110112,3000,False,False,True
1510,5,4,4110113,2700,False,False,True
1511,5,4,4110114,2700,False,False,True
1512,5,4,4110115,3400,False,False,True
1513,5,4,4120121,3000,False,False,True
1514,5,4,4120122,3000,False,False,True
1515,5,4,4120123,2700,False,False,True
1516,5,4,4120124,2700,False,False,True
1517,5,4,4120125,3400,False,False,True
1518,5,4,4070071,3000,False,False,True
1519,5,4,4070072,3000,False,False,True
1520,5,4,4070073,2700,False,False,True
1521,5,4,4070074,2700,False,False,True
1522,5,4,4070075,3400,False,False,True
1523,5,4,4140141,4400,False,False,True
1524,5,4,4140142,4400,False,False,True
1525,5,4,4140143,3900,False,False,True
1526,5,4,4140144,3900,False,False,True
1527,5,4,4140145,4900,False,False,True
1528,5,4,4130131,3000,False,False,False
1529,5,4,4130132,3000,False,False,False
1530,5,4,4130133,2700,False,False,False
1531,5,4,4130134,2700,False,False,False
1532,5,4,4130135,3400,False,False,False
1533,5,6,6010002,1700,False,False,True
1534,5,6,6010003,1700,False,False,True
1535,5,6,6010004,1700,False,False,True
1536,5,6,6010005,1700,False,False,True
1537,5,6,6010006,1700,False,False,True
1538,5,6,6010007,1700,False,False,True
1539,5,6,6010008,1700,False,False,True
1540,5,6,6010009,1700,False,False,True
1541,5,6,6010027,1700,False,False,True
1542,5,6,6010010,1700,False,False,True
1543,5,6,6010012,1700,False,False,True
1544,5,6,6010021,1700,False,False,True
1545,5,6,6010022,1700,False,False,True
1546,5,6,6010030,1700,False,False,True
1547,5,6,6010031,1700,False,False,True
1548,5,6,6020001,1800,False,False,True
1549,5,6,6020002,1800,False,False,True
1550,5,6,6020003,1800,False,False,True
1551,5,6,6020004,1800,False,False,True
1552,5,6,6020005,1800,False,False,True
1553,5,6,6020006,1800,False,False,True
1554,5,6,6020007,1800,False,False,True
1555,5,6,6020008,1800,False,False,True
1556,5,6,6020009,1800,False,False,True
1557,5,6,6020010,1800,False,False,True
1558,5,6,6020011,1800,False,False,True
1559,5,6,6020012,1800,False,False,True
1560,5,6,6020013,1800,False,False,True
1561,5,6,6020014,1800,False,False,True
1562,5,6,6020015,1800,False,False,True
1563,5,6,6020016,1800,False,False,True
1564,5,6,6020017,1800,False,False,True
1565,5,6,6020018,1800,False,False,True
1566,5,6,6020019,1800,False,False,True
1567,5,6,6020020,1800,False,False,True
1568,5,6,6020021,1800,False,False,True
1569,5,6,6020022,1800,False,False,True
1570,5,6,6020056,1800,False,False,True
1571,5,6,6020057,1800,False,False,True
1572,5,6,6020058,1800,False,False,True
1573,5,6,6020059,1800,False,False,True
1574,5,6,6020027,1800,False,False,True
1575,5,6,6020034,1800,False,False,True
1576,5,6,6020040,1800,False,False,True
1577,5,6,6020042,1800,False,False,True
1578,5,6,6020043,1800,False,False,True
1579,5,6,6020055,1800,False,False,True
1580,5,6,6020072,1800,False,False,True
1581,5,6,6020073,1800,False,False,True
1582,5,6,6020077,1800,False,False,True
1583,5,6,6030011,1800,False,False,True
1584,5,6,6030012,1800,False,False,True
1585,5,6,6030013,1800,False,False,True
1586,5,6,6030015,1800,False,False,True
1587,5,6,6030016,1800,False,False,True
1588,5,6,6030017,1800,False,False,True
1589,5,6,6030018,1800,False,False,True
1590,5,6,6030053,1800,False,False,True
1591,5,6,6030059,1800,False,False,True
1592,5,6,6030006,1800,False,False,True
1593,5,6,6030010,1800,False,False,True
1594,5,6,6030025,1800,False,False,True
1595,5,6,6030033,1800,False,False,True
1596,5,6,6030034,1800,False,False,True
1597,5,6,6030036,1800,False,False,True
1598,5,6,6030067,1800,False,False,True
1599,5,6,6030075,1800,False,False,True
1600,5,6,6030076,1800,False,False,True
1601,5,6,6010018,1800,False,False,True
1602,5,6,6020028,1800,False,False,True
1603,5,6,6020029,1800,False,False,True
1604,5,6,6020037,1800,False,False,True
1605,5,6,6020039,1800,False,False,True
1606,5,6,6020053,1800,False,False,True
1607,5,6,6020080,1800,False,False,True
1608,5,6,6030007,1800,False,False,True
1609,5,6,6030020,1800,False,False,True
1610,5,6,6030021,1800,False,False,True
1611,5,6,6030030,1800,False,False,True
1612,5,6,6030031,1800,False,False,True
1613,5,6,6030051,1800,False,False,True
1614,5,6,6030062,1800,False,False,True
1615,5,6,6030074,1800,False,False,True
1616,5,6,6010016,1800,False,False,True
1617,5,6,6010028,1800,False,False,True
1618,5,6,6020031,1800,False,False,True
1619,5,6,6020038,1800,False,False,True
1620,5,6,6020060,1800,False,False,True
1621,5,6,6020078,1800,False,False,True
1622,5,6,6030022,1800,False,False,True
1623,5,6,6030041,1800,False,False,True
1624,5,11,11000002,1000,False,False,True
1625,5,11,11000004,1000,False,False,True
1626,5,11,11000005,1000,False,False,True
1627,5,11,11000006,1000,False,False,True
1628,5,11,11000008,1000,False,False,True
1629,5,11,11000012,1000,False,False,True
1630,5,11,11000014,1000,False,False,True
1631,5,11,11000015,1000,False,False,True
1632,5,11,11000018,1000,False,False,True
1633,5,11,11000020,1000,False,False,True
1634,5,11,11000023,1000,False,False,True
1635,5,11,11000025,1000,False,False,True
1636,5,11,11000026,1800,False,False,True
1637,5,11,11000027,1800,False,False,True
1638,5,11,11000028,1800,False,False,True
1639,5,11,11000029,1800,False,False,True
1640,5,11,11000030,1800,False,False,True
1641,5,11,11000031,1800,False,False,True
1642,5,11,11000003,1000,False,False,True
1643,5,11,11000007,1000,False,False,True
1644,5,11,11000009,1000,False,False,True
1645,5,11,11000010,1000,False,False,True
1646,5,11,11000011,1000,False,False,True
1647,5,11,11000013,1000,False,False,True
1648,5,11,11000016,1000,False,False,True
1649,5,11,11000017,1000,False,False,True
1650,5,11,11000019,1000,False,False,True
1651,5,11,11000021,1000,False,False,True
1652,5,11,11000022,1000,False,False,True
1653,5,11,11000024,1000,False,False,True
1654,5,12,12001008,20000,False,False,True
1655,5,12,12002006,20000,False,False,True
1656,5,12,12003006,20000,False,False,True
1657,5,12,12004007,20000,False,False,True
1658,5,12,12005005,20000,False,False,True
1659,5,12,12006008,20000,False,False,True
1660,5,12,12001007,20000,False,False,True
1661,5,12,12002008,20000,False,False,True
1662,5,12,12003008,20000,False,False,True
1663,5,12,12004006,20000,False,False,True
1664,5,12,12005007,20000,False,False,True
1665,5,12,12006006,20000,False,False,True
1666,5,12,12001001,30000,False,False,False
1667,5,12,12001002,30000,False,False,False
1668,5,12,12001003,30000,True,False,False
1669,5,12,12001004,30000,False,False,True
1670,5,12,12001005,30000,True,False,False
1671,5,12,12001006,30000,True,False,False
1672,5,12,12002001,30000,False,False,False
1673,5,12,12002002,30000,False,False,False
1674,5,12,12002003,30000,True,False,False
1675,5,12,12002004,30000,False,False,True
1676,5,12,12002005,30000,True,False,False
1677,5,12,12002007,30000,True,False,False
1678,5,12,12003001,30000,False,False,False
1679,5,12,12003002,30000,False,False,False
1680,5,12,12003003,30000,True,False,False
1681,5,12,12003004,30000,False,False,True
1682,5,12,12003005,30000,True,False,False
1683,5,12,12003007,30000,True,False,False
1684,5,12,12004001,30000,False,False,False
1685,5,12,12004002,30000,False,False,False
1686,5,12,12004003,30000,True,False,False
1687,5,12,12004004,30000,False,False,True
1688,5,12,12004005,30000,True,False,False
1689,5,12,12004008,30000,True,False,False
1690,5,12,12005001,30000,False,False,False
1691,5,12,12005002,30000,False,False,False
1692,5,12,12005003,30000,True,False,False
1693,5,12,12005004,30000,False,False,True
1694,5,12,12005006,30000,True,False,False
1695,5,12,12005008,30000,True,False,False
1696,5,12,12006001,30000,False,False,False
1697,5,12,12006002,30000,False,False,False
1698,5,12,12006003,30000,True,False,False
1699,5,12,12006004,30000,False,False,True
1700,5,12,12006005,30000,True,False,False
1701,5,12,12006007,30000,True,False,False
1702,5,5,5000000,60,False,False,True
1703,5,5,5000001,60,False,False,True
1704,5,5,5000002,60,False,False,True
1705,5,5,5000004,60,False,False,True
1706,5,5,5000005,60,False,False,True
1707,5,5,5000008,60,False,False,True
1708,5,5,5000010,60,False,False,True
1709,5,5,5000014,60,False,False,True
1710,5,5,5000015,60,False,False,True
1711,5,5,5000019,60,False,False,True
1712,5,5,5000022,60,False,False,True
1713,5,5,5000025,60,False,False,True
1714,5,5,5000026,60,False,False,True
1715,5,5,5000027,60,False,False,True
1716,5,5,5000033,60,False,False,True
1717,5,5,5000034,60,False,False,True
1718,5,5,5000038,60,False,False,True
1719,5,5,5000043,60,False,False,True
1720,5,5,5000045,60,False,False,True
1721,5,5,5000048,60,False,False,True
1722,5,5,5000053,60,False,False,True
1723,5,5,5000054,60,False,False,True
1724,5,5,5000055,60,False,False,True
1725,5,5,5000057,60,False,False,True
1726,5,5,5000049,60,False,False,True
1727,5,5,5000003,60,False,False,True
1728,5,5,5000006,60,False,False,True
1729,5,5,5000007,60,False,False,True
1730,5,5,5000009,60,False,False,True
1731,5,5,5000011,60,False,False,True
1732,5,5,5000012,60,False,False,True
1733,5,5,5000013,60,False,False,True
1734,5,5,5000016,60,False,False,True
1735,5,5,5000017,60,False,False,True
1736,5,5,5000018,60,False,False,True
1737,5,5,5000020,60,False,False,True
1738,5,5,5000021,60,False,False,True
1739,5,5,5000023,60,False,False,True
1740,5,5,5000024,60,False,False,True
1741,5,5,5000028,60,False,False,True
1742,5,5,5000029,60,False,False,True
1743,5,5,5000030,60,False,False,True
1744,5,5,5000031,60,False,False,True
1745,5,5,5000032,60,False,False,True
1746,5,5,5000035,60,False,False,True
1747,5,5,5000036,60,False,False,True
1748,5,5,5000037,60,False,False,True
1749,5,5,5000039,60,False,False,True
1750,5,5,5000040,60,False,False,True
1751,5,5,5000041,60,False,False,True
1752,5,5,5000042,60,False,False,True
1753,5,5,5000044,60,False,False,True
1754,5,5,5000046,60,False,False,True
1755,5,5,5000047,60,False,False,True
1756,5,5,5000050,60,False,False,True
1757,5,5,5000051,60,False,False,True
1758,5,5,5000052,60,False,False,True
1759,5,5,5000056,60,False,False,True
1760,5,3,3000135,10000,False,False,True
1761,6,3,3000004,4400,False,False,True
1762,6,3,3000035,4400,False,False,True
1763,6,3,3000042,4400,False,False,True
1764,6,3,3000063,4400,False,False,True
1765,6,3,3000072,2000,False,True,True
1766,6,3,3000076,4400,False,False,True
1767,6,3,3000107,4400,False,False,True
1768,6,3,3000012,4400,False,False,True
1769,6,3,3000023,2000,False,True,True
1770,6,3,3000060,4400,False,False,True
1771,6,3,3000067,4400,False,False,True
1772,6,3,3000069,4400,False,False,True
1773,6,3,3000080,4400,False,False,True
1774,6,3,3000120,4400,False,False,True
1775,6,3,3000128,4400,False,False,True
1776,6,3,3000019,4400,False,False,True
1777,6,3,3000038,4400,False,False,True
1778,6,3,3000064,4400,False,False,True
1779,6,3,3000078,4400,False,False,True
1780,6,3,3000085,4400,False,False,True
1781,6,3,3000097,4400,False,False,True
1782,6,3,3000119,4400,False,False,True
1783,6,3,3000020,4400,False,False,True
1784,6,3,3000125,4400,False,False,True
1785,6,3,3000053,4400,False,False,True
1786,6,3,3000065,4400,False,False,True
1787,6,3,3000018,4400,False,False,True
1788,6,3,3000084,4400,False,False,True
1789,6,3,3000100,4400,False,False,True
1790,6,3,3000024,4400,False,False,True
1791,6,3,3000118,2000,False,True,True
1792,6,3,3000122,2000,False,True,True
1793,6,3,3000030,4400,False,False,True
1794,6,3,3000017,4400,False,False,True
1795,6,3,3000052,4400,False,False,True
1796,6,3,3000131,4400,False,False,True
1797,6,3,3000013,4400,False,False,True
1798,6,3,3000074,4400,False,False,True
1799,6,3,3000033,4400,False,False,True
1800,6,3,3000202,2000,False,True,True
1801,6,3,3000049,4400,False,False,True
1802,6,3,3000206,4400,False,False,True
1803,6,3,3000134,4400,False,False,True
1804,6,3,3000048,4400,False,False,True
1805,6,3,3000141,4400,False,False,True
1806,6,3,3000142,4400,False,False,True
1807,6,3,3000093,4400,False,False,True
1808,6,3,3000047,30000,False,False,True
1809,6,3,3000137,10000,False,False,True
1810,6,3,3000113,4400,False,False,True
1811,6,3,3000143,4400,False,False,True
1812,6,3,3000040,2000,False,True,True
1813,6,3,3000127,10000,False,False,True
1814,6,3,3000099,30000,False,False,True
1815,6,3,3000057,4400,False,False,True
1816,6,3,3000011,4400,False,False,True
1817,6,3,3000096,4400,False,False,True
1818,6,3,3000138,4400,False,False,False
1819,6,3,3000103,4400,False,False,False
1820,6,3,3000106,4400,False,False,False
1821,6,3,3000031,4400,False,False,True
1822,6,3,3000014,4400,False,False,True
1823,6,3,3000046,4400,False,False,True
1824,6,3,3000092,6300,False,False,True
1825,6,3,3000068,6300,False,False,True
1826,6,3,3000088,6300,False,False,True
1827,6,3,3000070,30000,False,False,True
1828,6,3,3000029,30000,False,False,True
1829,6,3,3000136,10000,False,False,True
1830,6,4,4030031,3000,False,False,True
1831,6,4,4030032,3000,False,False,True
1832,6,4,4030033,2700,False,False,True
1833,6,4,4030034,2700,False,False,True
1834,6,4,4030035,3400,False,False,True
1835,6,4,4040041,3000,False,False,True
1836,6,4,4040042,3000,False,False,True
1837,6,4,4040043,2700,False,False,True
1838,6,4,4040044,2700,False,False,True
1839,6,4,4040045,3400,False,False,True
1840,6,4,4060061,3000,False,False,True
1841,6,4,4060062,3000,False,False,True
1842,6,4,4060063,2700,False,False,True
1843,6,4,4060064,2700,False,False,True
1844,6,4,4060065,3400,False,False,True
1845,6,4,4080081,3000,False,False,True
1846,6,4,4080082,3000,False,False,True
1847,6,4,4080083,2700,False,False,True
1848,6,4,4080084,2700,False,False,True
1849,6,4,4080085,3400,False,False,True
1850,6,4,4090091,3000,False,False,True
1851,6,4,4090092,3000,False,False,True
1852,6,4,4090093,2700,False,False,True
1853,6,4,4090094,2700,False,False,True
1854,6,4,4090095,3400,False,False,True
1855,6,4,4100101,3000,False,False,True
1856,6,4,4100102,3000,False,False,True
1857,6,4,4100103,2700,False,False,True
1858,6,4,4100104,2700,False,False,True
1859,6,4,4100105,3400,False,False,True
1860,6,4,4110111,3000,False,False,True
1861,6,4,4110112,3000,False,False,True
1862,6,4,4110113,2700,False,False,True
1863,6,4,4110114,2700,False,False,True
1864,6,4,4110115,3400,False,False,True
1865,6,4,4120121,3000,False,False,True
1866,6,4,4120122,3000,False,False,True
1867,6,4,4120123,2700,False,False,True
1868,6,4,4120124,2700,False,False,True
1869,6,4,4120125,3400,False,False,True
1870,6,4,4070071,3000,False,False,True
1871,6,4,4070072,3000,False,False,True
1872,6,4,4070073,2700,False,False,True
1873,6,4,4070074,2700,False,False,True
1874,6,4,4070075,3400,False,False,True
1875,6,4,4140141,3000,False,False,True
1876,6,4,4140142,3000,False,False,True
1877,6,4,4140143,2700,False,False,True
1878,6,4,4140144,2700,False,False,True
1879,6,4,4140145,3400,False,False,True
1880,6,4,4130131,3000,False,False,False
1881,6,4,4130132,3000,False,False,False
1882,6,4,4130133,2700,False,False,False
1883,6,4,4130134,2700,False,False,False
1884,6,4,4130135,3400,False,False,False
1885,6,6,6010002,1700,False,False,True
1886,6,6,6010003,1700,False,False,True
1887,6,6,6010004,1700,False,False,True
1888,6,6,6010005,1700,False,False,True
1889,6,6,6010006,1700,False,False,True
1890,6,6,6010007,1700,False,False,True
1891,6,6,6010008,1700,False,False,True
1892,6,6,6010009,1700,False,False,True
1893,6,6,6010027,1700,False,False,True
1894,6,6,6010010,1700,False,False,True
1895,6,6,6010012,1700,False,False,True
1896,6,6,6010021,1700,False,False,True
1897,6,6,6010022,1700,False,False,True
1898,6,6,6010030,1700,False,False,True
1899,6,6,6010031,1700,False,False,True
1900,6,6,6020001,1800,False,False,True
1901,6,6,6020002,1800,False,False,True
1902,6,6,6020003,1800,False,False,True
1903,6,6,6020004,1800,False,False,True
1904,6,6,6020005,1800,False,False,True
1905,6,6,6020006,1800,False,False,True
1906,6,6,6020007,1800,False,False,True
1907,6,6,6020008,1800,False,False,True
1908,6,6,6020009,1800,False,False,True
1909,6,6,6020010,1800,False,False,True
1910,6,6,6020011,1800,False,False,True
1911,6,6,6020012,1800,False,False,True
1912,6,6,6020013,1800,False,False,True
1913,6,6,6020014,1800,False,False,True
1914,6,6,6020015,1800,False,False,True
1915,6,6,6020016,1800,False,False,True
1916,6,6,6020017,1800,False,False,True
1917,6,6,6020018,1800,False,False,True
1918,6,6,6020019,1800,False,False,True
1919,6,6,6020020,1800,False,False,True
1920,6,6,6020021,1800,False,False,True
1921,6,6,6020022,1800,False,False,True
1922,6,6,6020056,1800,False,False,True
1923,6,6,6020057,1800,False,False,True
1924,6,6,6020058,1800,False,False,True
1925,6,6,6020059,1800,False,False,True
1926,6,6,6020027,1800,False,False,True
1927,6,6,6020034,1800,False,False,True
1928,6,6,6020040,1800,False,False,True
1929,6,6,6020042,1800,False,False,True
1930,6,6,6020043,1800,False,False,True
1931,6,6,6020055,1800,False,False,True
1932,6,6,6020072,1800,False,False,True
1933,6,6,6020073,1800,False,False,True
1934,6,6,6020077,1800,False,False,True
1935,6,6,6030011,1800,False,False,True
1936,6,6,6030012,1800,False,False,True
1937,6,6,6030013,1800,False,False,True
1938,6,6,6030015,1800,False,False,True
1939,6,6,6030016,1800,False,False,True
1940,6,6,6030017,1800,False,False,True
1941,6,6,6030018,1800,False,False,True
1942,6,6,6030053,1800,False,False,True
1943,6,6,6030059,1800,False,False,True
1944,6,6,6030006,1800,False,False,True
1945,6,6,6030010,1800,False,False,True
1946,6,6,6030025,1800,False,False,True
1947,6,6,6030033,1800,False,False,True
1948,6,6,6030034,1800,False,False,True
1949,6,6,6030036,1800,False,False,True
1950,6,6,6030067,1800,False,False,True
1951,6,6,6030075,1800,False,False,True
1952,6,6,6030076,1800,False,False,True
1953,6,6,6010018,1800,False,False,True
1954,6,6,6020028,1800,False,False,True
1955,6,6,6020029,1800,False,False,True
1956,6,6,6020037,1800,False,False,True
1957,6,6,6020039,1800,False,False,True
1958,6,6,6020053,1800,False,False,True
1959,6,6,6020080,1800,False,False,True
1960,6,6,6030007,1800,False,False,True
1961,6,6,6030020,1800,False,False,True
1962,6,6,6030021,1800,False,False,True
1963,6,6,6030030,1800,False,False,True
1964,6,6,6030031,1800,False,False,True
1965,6,6,6030051,1800,False,False,True
1966,6,6,6030062,1800,False,False,True
1967,6,6,6030074,1800,False,False,True
1968,6,6,6010016,1800,False,False,True
1969,6,6,6010028,1800,False,False,True
1970,6,6,6020031,1800,False,False,True
1971,6,6,6020038,1800,False,False,True
1972,6,6,6020060,1800,False,False,True
1973,6,6,6020078,1800,False,False,True
1974,6,6,6030022,1800,False,False,True
1975,6,6,6030041,1800,False,False,True
1976,6,11,11000002,1000,False,False,True
1977,6,11,11000004,1000,False,False,True
1978,6,11,11000005,1000,False,False,True
1979,6,11,11000006,1000,False,False,True
1980,6,11,11000008,1000,False,False,True
1981,6,11,11000012,1000,False,False,True
1982,6,11,11000014,1000,False,False,True
1983,6,11,11000015,1000,False,False,True
1984,6,11,11000018,1000,False,False,True
1985,6,11,11000020,1000,False,False,True
1986,6,11,11000023,1000,False,False,True
1987,6,11,11000025,1000,False,False,True
1988,6,11,11000026,1800,False,False,True
1989,6,11,11000027,1800,False,False,True
1990,6,11,11000028,1800,False,False,True
1991,6,11,11000029,1800,False,False,True
1992,6,11,11000030,1800,False,False,True
1993,6,11,11000031,1800,False,False,True
1994,6,11,11000003,1000,False,False,True
1995,6,11,11000007,1000,False,False,True
1996,6,11,11000009,1000,False,False,True
1997,6,11,11000010,1000,False,False,True
1998,6,11,11000011,1000,False,False,True
1999,6,11,11000013,1000,False,False,True
2000,6,11,11000016,1000,False,False,True
2001,6,11,11000017,1000,False,False,True
2002,6,11,11000019,1000,False,False,True
2003,6,11,11000021,1000,False,False,True
2004,6,11,11000022,1000,False,False,True
2005,6,11,11000024,1000,False,False,True
2006,6,12,12001008,20000,False,False,True
2007,6,12,12002006,20000,False,False,True
2008,6,12,12003006,20000,False,False,True
2009,6,12,12004007,20000,False,False,True
2010,6,12,12005005,20000,False,False,True
2011,6,12,12006008,20000,False,False,True
2012,6,12,12001007,20000,False,False,True
2013,6,12,12002008,20000,False,False,True
2014,6,12,12003008,20000,False,False,True
2015,6,12,12004006,20000,False,False,True
2016,6,12,12005007,20000,False,False,True
2017,6,12,12006006,20000,False,False,True
2018,6,12,12001001,30000,False,False,False
2019,6,12,12001002,30000,False,False,False
2020,6,12,12001003,30000,True,False,False
2021,6,12,12001004,30000,False,False,True
2022,6,12,12001005,30000,True,False,False
2023,6,12,12001006,30000,True,False,False
2024,6,12,12002001,30000,False,False,False
2025,6,12,12002002,30000,False,False,False
2026,6,12,12002003,30000,True,False,False
2027,6,12,12002004,30000,False,False,True
2028,6,12,12002005,30000,True,False,False
2029,6,12,12002007,30000,True,False,False
2030,6,12,12003001,30000,False,False,False
2031,6,12,12003002,30000,False,False,False
2032,6,12,12003003,30000,True,False,False
2033,6,12,12003004,30000,False,False,True
2034,6,12,12003005,30000,True,False,False
2035,6,12,12003007,30000,True,False,False
2036,6,12,12004001,30000,False,False,False
2037,6,12,12004002,30000,False,False,False
2038,6,12,12004003,30000,True,False,False
2039,6,12,12004004,30000,False,False,True
2040,6,12,12004005,30000,True,False,False
2041,6,12,12004008,30000,True,False,False
2042,6,12,12005001,30000,False,False,False
2043,6,12,12005002,30000,False,False,False
2044,6,12,12005003,30000,True,False,False
2045,6,12,12005004,30000,False,False,True
2046,6,12,12005006,30000,True,False,False
2047,6,12,12005008,30000,True,False,False
2048,6,12,12006001,30000,False,False,False
2049,6,12,12006002,30000,False,False,False
2050,6,12,12006003,30000,True,False,False
2051,6,12,12006004,30000,False,False,True
2052,6,12,12006005,30000,True,False,False
2053,6,12,12006007,30000,True,False,False
2054,6,5,5000000,60,False,False,True
2055,6,5,5000001,60,False,False,True
2056,6,5,5000002,60,False,False,True
2057,6,5,5000004,60,False,False,True
2058,6,5,5000005,60,False,False,True
2059,6,5,5000008,60,False,False,True
2060,6,5,5000010,60,False,False,True
2061,6,5,5000014,60,False,False,True
2062,6,5,5000015,60,False,False,True
2063,6,5,5000019,60,False,False,True
2064,6,5,5000022,60,False,False,True
2065,6,5,5000025,60,False,False,True
2066,6,5,5000026,60,False,False,True
2067,6,5,5000027,60,False,False,True
2068,6,5,5000033,60,False,False,True
2069,6,5,5000034,60,False,False,True
2070,6,5,5000038,60,False,False,True
2071,6,5,5000043,60,False,False,True
2072,6,5,5000045,60,False,False,True
2073,6,5,5000048,60,False,False,True
2074,6,5,5000053,60,False,False,True
2075,6,5,5000054,60,False,False,True
2076,6,5,5000055,60,False,False,True
2077,6,5,5000057,60,False,False,True
2078,6,5,5000049,60,False,False,True
2079,6,5,5000003,60,False,False,True
2080,6,5,5000006,60,False,False,True
2081,6,5,5000007,60,False,False,True
2082,6,5,5000009,60,False,False,True
2083,6,5,5000011,60,False,False,True
2084,6,5,5000012,60,False,False,True
2085,6,5,5000013,60,False,False,True
2086,6,5,5000016,60,False,False,True
2087,6,5,5000017,60,False,False,True
2088,6,5,5000018,60,False,False,True
2089,6,5,5000020,60,False,False,True
2090,6,5,5000021,60,False,False,True
2091,6,5,5000023,60,False,False,True
2092,6,5,5000024,60,False,False,True
2093,6,5,5000028,60,False,False,True
2094,6,5,5000029,60,False,False,True
2095,6,5,5000030,60,False,False,True
2096,6,5,5000031,60,False,False,True
2097,6,5,5000032,60,False,False,True
2098,6,5,5000035,60,False,False,True
2099,6,5,5000036,60,False,False,True
2100,6,5,5000037,60,False,False,True
2101,6,5,5000039,60,False,False,True
2102,6,5,5000040,60,False,False,True
2103,6,5,5000041,60,False,False,True
2104,6,5,5000042,60,False,False,True
2105,6,5,5000044,60,False,False,True
2106,6,5,5000046,60,False,False,True
2107,6,5,5000047,60,False,False,True
2108,6,5,5000050,60,False,False,True
2109,6,5,5000051,60,False,False,True
2110,6,5,5000052,60,False,False,True
2111,6,5,5000056,60,False,False,True
2112,6,3,3000135,10000,False,False,True
2113,7,3,3000004,4400,False,False,True
2114,7,3,3000035,4400,False,False,True
2115,7,3,3000042,4400,False,False,True
2116,7,3,3000063,4400,False,False,True
2117,7,3,3000072,4400,False,False,True
2118,7,3,3000076,4400,False,False,True
2119,7,3,3000107,4400,False,False,True
2120,7,3,3000012,4400,False,False,True
2121,7,3,3000023,4400,False,False,True
2122,7,3,3000060,4400,False,False,True
2123,7,3,3000067,4400,False,False,True
2124,7,3,3000069,4400,False,False,True
2125,7,3,3000080,4400,False,False,True
2126,7,3,3000120,4400,False,False,True
2127,7,3,3000128,4400,False,False,True
2128,7,3,3000019,4400,False,False,True
2129,7,3,3000038,2000,False,True,True
2130,7,3,3000064,4400,False,False,True
2131,7,3,3000078,4400,False,False,True
2132,7,3,3000085,4400,False,False,True
2133,7,3,3000097,4400,False,False,True
2134,7,3,3000119,2000,False,True,True
2135,7,3,3000020,4400,False,False,True
2136,7,3,3000125,4400,False,False,True
2137,7,3,3000053,4400,False,False,True
2138,7,3,3000065,4400,False,False,True
2139,7,3,3000018,4400,False,False,True
2140,7,3,3000084,4400,False,False,True
2141,7,3,3000100,4400,False,False,True
2142,7,3,3000024,4400,False,False,True
2143,7,3,3000118,4400,False,False,True
2144,7,3,3000122,4400,False,False,True
2145,7,3,3000030,4400,False,False,True
2146,7,3,3000017,4400,False,False,True
2147,7,3,3000052,4400,False,False,True
2148,7,3,3000131,2000,False,True,True
2149,7,3,3000013,2000,False,True,True
2150,7,3,3000074,4400,False,False,True
2151,7,3,3000033,4400,False,False,True
2152,7,3,3000202,4400,False,False,True
2153,7,3,3000049,4400,False,False,True
2154,7,3,3000206,2000,False,True,True
2155,7,3,3000134,4400,False,False,True
2156,7,3,3000048,4400,False,False,True
2157,7,3,3000141,4400,False,False,True
