---,WeaponID,WeaponName,OutmenuID,WeaponAssetPath,ShotPrjID,ShotPrjIDLv2,ShotPrjIDLv3,ShotPosOffSetX,ShotPosOffSetY,ShotPosOffSetZ,InputType,WeaponAtkType,WeaponAtkTaeget,MaxLockOnNum,LockOnDistance,NearLockOn,WeaponKind,WeaponHoldType,AttachType,SubWepID,SideTrgAct,SideTrgWepID,SideNoAttack,PermissionSuperDash,PermissionOnGround,InputInterval,RapidInterval,ChargeTime,StartTime,ShotingTime,StopTime,AddLimitLengthStartTime,AddLimitLengthEndTime,IsSharingMagazine,DecBulletType,ReloadType,AttackPermitMaxBulletNum,ReloadTime,FirstReloadTime,ReloadStopTime,ReloadNum,MaxBulletNum,FirstBulletNum,BulletPerShot,MinRapidNum,MaxRapidNum,CustomReloadType,TmpData1,TmpData2,TmpData3,TmpData4,TmpData5,TmpData6,TmpData7,TmpData8,TmpData9,TmpData10,WpMoveVal01,WpMoveVal02,WpMoveVal03,EquipRollAssault,EquipRollVanguard,EquipRollSupport,EquipRollRanger,BuddyWeaponType,WeaponAnimeID,HoldWeaponType,HoldTime,RecoilMotionType,RecoilMoveTiming,RecoilMovePower,ShotCharaEffect,CameraType,ShakeType,StrengthShake,ShakeRate,IsWpAnimIdle,IsWpAnimRecoil,IsWpAnimReady,IsWpAnimReloadIn,IsWpAnimReloadLoop,IsWpAnimReloadOut,IsWpAnimChangeStorage,IsWpAnimChangeExpansion,IsWpAnimTransStart,IsWpAnimTransEnd,IsWpAnimTransLoop,IsWpAnimTransStartSub,IsWpAnimTransEndSub,IsWpAnimTransLoopSub,IsWpAnimGrapTransOpen,IsWpAnimGrapTransClose,IsWpAnimGrapTransOpenSub,IsWpAnimGrapTransCloseSub,IsCenterAimHUD,IsChangeColor,WeaponMaker,WeaponIcon,WeaponInfoTriggerType,WeaponInfo1,WeaponInfo2,WeaponInfo3,WeaponInfo4,WeaponInfo5,WeaponInfoScoreEvaluation,WeaponInfoPlayerDamage,WeaponInfoMobDamage,WeaponInfoRapidSpeed,WeaponInfoMagazine,WeaponInfoReloadSpeed,WeaponInfoUseable,WeaponInfoOther,WeaponCategory,WeaponSlayerEnemyType,WeaponInfoTargetOwner,WeaponInfoTargetFriendPlayer,WeaponInfoTargetFriendMob,WeaponInfoTargetFriendObject,WeaponInfoTargetEnemyPlayer,WeaponInfoTargetEnemyMob,WeaponInfoTargetEnemyObject,WeaponInfo2on2CrossBurst,WeaponInfo2on2BurstGauge,WeaponSizeInfo,WeaponInfoFlavorText_Main,WeaponInfoFlavorText_Sub,IsDefault
Sub_WPN_Wp00035,10035,,0,/Game/Character/weapon/Blueprint/wp00000/BP_WpEmpty.uasset,0,0,0,0,0,0,EWeaponAttackIntervalType::None,EWeaponAttackType::None,EWeaponAtkTaeget::None,0,0,0,EWeaponKind::Main,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.05,0,0,0,0,0.1,0,0,EDecBulletType::None,EWeaponReloadType::Reset,0,0,0,0,0,0,0,0,0,0,ECustomReloadType::None,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::None,0.35,ERecoilMotionType::Small,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::None,EWeaponIcon::None,EWeaponInfoTriggerType::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponCategory::None,EWeaponSlayerEnemyType::None,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,空き枠,空き枠,0
Sub_WPN_Wp00036,10036,,0,/Game/Character/weapon/Blueprint/wp00000/BP_WpEmpty.uasset,0,0,0,0,0,0,EWeaponAttackIntervalType::None,EWeaponAttackType::None,EWeaponAtkTaeget::None,0,0,0,EWeaponKind::Main,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.05,0,0,0,0,0.1,0,0,EDecBulletType::None,EWeaponReloadType::Reset,0,0,0,0,0,0,0,0,0,0,ECustomReloadType::None,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::None,0.35,ERecoilMotionType::Small,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::None,EWeaponIcon::None,EWeaponInfoTriggerType::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponCategory::None,EWeaponSlayerEnemyType::None,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,空き枠,空き枠,0
Sub_WPN_Wp00037,10037,,0,/Game/Character/weapon/Blueprint/wp00000/BP_WpEmpty.uasset,0,0,0,0,0,0,EWeaponAttackIntervalType::None,EWeaponAttackType::None,EWeaponAtkTaeget::None,0,0,0,EWeaponKind::Main,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.05,0,0,0,0,0.1,0,0,EDecBulletType::None,EWeaponReloadType::Reset,0,0,0,0,0,0,0,0,0,0,ECustomReloadType::None,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::None,0.35,ERecoilMotionType::Small,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::None,EWeaponIcon::None,EWeaponInfoTriggerType::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponCategory::None,EWeaponSlayerEnemyType::None,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,空き枠,空き枠,0
Sub_WPN_Wp00038,10038,,0,/Game/Character/weapon/Blueprint/wp00000/BP_WpEmpty.uasset,0,0,0,0,0,0,EWeaponAttackIntervalType::None,EWeaponAttackType::None,EWeaponAtkTaeget::None,0,0,0,EWeaponKind::Main,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.05,0,0,0,0,0.1,0,0,EDecBulletType::None,EWeaponReloadType::Reset,0,0,0,0,0,0,0,0,0,0,ECustomReloadType::None,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::None,0.35,ERecoilMotionType::Small,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::None,EWeaponIcon::None,EWeaponInfoTriggerType::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponCategory::None,EWeaponSlayerEnemyType::None,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,空き枠,空き枠,0
Sub_WPN_Wp00039,10039,,0,/Game/Character/weapon/Blueprint/wp00000/BP_WpEmpty.uasset,0,0,0,0,0,0,EWeaponAttackIntervalType::None,EWeaponAttackType::None,EWeaponAtkTaeget::None,0,0,0,EWeaponKind::Main,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.05,0,0,0,0,0.1,0,0,EDecBulletType::None,EWeaponReloadType::Reset,0,0,0,0,0,0,0,0,0,0,ECustomReloadType::None,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::None,0.35,ERecoilMotionType::Small,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::None,EWeaponIcon::None,EWeaponInfoTriggerType::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponCategory::None,EWeaponSlayerEnemyType::None,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,空き枠,空き枠,0
Sub_WPN_Wp00040,10040,,0,/Game/Character/weapon/Blueprint/wp00000/BP_WpEmpty.uasset,0,0,0,0,0,0,EWeaponAttackIntervalType::None,EWeaponAttackType::None,EWeaponAtkTaeget::None,0,0,0,EWeaponKind::Main,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.05,0,0,0,0,0.1,0,0,EDecBulletType::None,EWeaponReloadType::Reset,0,0,0,0,0,0,0,0,0,0,ECustomReloadType::None,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::None,0.35,ERecoilMotionType::Small,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::None,EWeaponIcon::None,EWeaponInfoTriggerType::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponCategory::None,EWeaponSlayerEnemyType::None,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,空き枠,空き枠,0
Sub_WPN_Wp00041,10041,,0,/Game/Character/weapon/Blueprint/wp00000/BP_WpEmpty.uasset,0,0,0,0,0,0,EWeaponAttackIntervalType::None,EWeaponAttackType::None,EWeaponAtkTaeget::None,0,0,0,EWeaponKind::Main,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.05,0,0,0,0,0.1,0,0,EDecBulletType::None,EWeaponReloadType::Reset,0,0,0,0,0,0,0,0,0,0,ECustomReloadType::None,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::None,0.35,ERecoilMotionType::Small,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::None,EWeaponIcon::None,EWeaponInfoTriggerType::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponCategory::None,EWeaponSlayerEnemyType::None,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,空き枠,空き枠,0
Sub_WPN_Wp00042,10042,,0,/Game/Character/weapon/Blueprint/wp00000/BP_WpEmpty.uasset,0,0,0,0,0,0,EWeaponAttackIntervalType::None,EWeaponAttackType::None,EWeaponAtkTaeget::None,0,0,0,EWeaponKind::Main,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.05,0,0,0,0,0.1,0,0,EDecBulletType::None,EWeaponReloadType::Reset,0,0,0,0,0,0,0,0,0,0,ECustomReloadType::None,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::None,0.35,ERecoilMotionType::Small,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::None,EWeaponIcon::None,EWeaponInfoTriggerType::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponCategory::None,EWeaponSlayerEnemyType::None,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,空き枠,空き枠,0
Sub_WPN_Wp00043,10043,,0,/Game/Character/weapon/Blueprint/wp00000/BP_WpEmpty.uasset,0,0,0,0,0,0,EWeaponAttackIntervalType::None,EWeaponAttackType::None,EWeaponAtkTaeget::None,0,0,0,EWeaponKind::Main,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.05,0,0,0,0,0.1,0,0,EDecBulletType::None,EWeaponReloadType::Reset,0,0,0,0,0,0,0,0,0,0,ECustomReloadType::None,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::None,0.35,ERecoilMotionType::Small,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::None,EWeaponIcon::None,EWeaponInfoTriggerType::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponCategory::None,EWeaponSlayerEnemyType::None,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,空き枠,空き枠,0
Sub_WPN_Wp00044,10044,,0,/Game/Character/weapon/Blueprint/wp00000/BP_WpEmpty.uasset,0,0,0,0,0,0,EWeaponAttackIntervalType::None,EWeaponAttackType::None,EWeaponAtkTaeget::None,0,0,0,EWeaponKind::Main,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.05,0,0,0,0,0.1,0,0,EDecBulletType::None,EWeaponReloadType::Reset,0,0,0,0,0,0,0,0,0,0,ECustomReloadType::None,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::None,0.35,ERecoilMotionType::Small,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::None,EWeaponIcon::None,EWeaponInfoTriggerType::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponCategory::None,EWeaponSlayerEnemyType::None,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,空き枠,空き枠,0
Sub_WPN_Wp00045,10045,,0,/Game/Character/weapon/Blueprint/wp00000/BP_WpEmpty.uasset,0,0,0,0,0,0,EWeaponAttackIntervalType::None,EWeaponAttackType::None,EWeaponAtkTaeget::None,0,0,0,EWeaponKind::Main,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.05,0,0,0,0,0.1,0,0,EDecBulletType::None,EWeaponReloadType::Reset,0,0,0,0,0,0,0,0,0,0,ECustomReloadType::None,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::None,0.35,ERecoilMotionType::Small,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::None,EWeaponIcon::None,EWeaponInfoTriggerType::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponCategory::None,EWeaponSlayerEnemyType::None,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,空き枠,空き枠,0
Sub_WPN_Wp00046,10046,,0,/Game/Character/weapon/Blueprint/wp00000/BP_WpEmpty.uasset,0,0,0,0,0,0,EWeaponAttackIntervalType::None,EWeaponAttackType::None,EWeaponAtkTaeget::None,0,0,0,EWeaponKind::Main,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.05,0,0,0,0,0.1,0,0,EDecBulletType::None,EWeaponReloadType::Reset,0,0,0,0,0,0,0,0,0,0,ECustomReloadType::None,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::None,0.35,ERecoilMotionType::Small,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::None,EWeaponIcon::None,EWeaponInfoTriggerType::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponCategory::None,EWeaponSlayerEnemyType::None,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,空き枠,空き枠,0
Sub_WPN_Wp00047,10047,,0,/Game/Character/weapon/Blueprint/wp00000/BP_WpEmpty.uasset,0,0,0,0,0,0,EWeaponAttackIntervalType::None,EWeaponAttackType::None,EWeaponAtkTaeget::None,0,0,0,EWeaponKind::Main,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.05,0,0,0,0,0.1,0,0,EDecBulletType::None,EWeaponReloadType::Reset,0,0,0,0,0,0,0,0,0,0,ECustomReloadType::None,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::None,0.35,ERecoilMotionType::Small,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::None,EWeaponIcon::None,EWeaponInfoTriggerType::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponCategory::None,EWeaponSlayerEnemyType::None,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,空き枠,空き枠,0
Sub_WPN_Wp00048,10048,,0,/Game/Character/weapon/Blueprint/wp00000/BP_WpEmpty.uasset,0,0,0,0,0,0,EWeaponAttackIntervalType::None,EWeaponAttackType::None,EWeaponAtkTaeget::None,0,0,0,EWeaponKind::Main,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.05,0,0,0,0,0.1,0,0,EDecBulletType::None,EWeaponReloadType::Reset,0,0,0,0,0,0,0,0,0,0,ECustomReloadType::None,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::None,0.35,ERecoilMotionType::Small,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::None,EWeaponIcon::None,EWeaponInfoTriggerType::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponCategory::None,EWeaponSlayerEnemyType::None,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,空き枠,空き枠,0
Sub_WPN_Wp00049,10049,,0,/Game/Character/weapon/Blueprint/wp00000/BP_WpEmpty.uasset,0,0,0,0,0,0,EWeaponAttackIntervalType::None,EWeaponAttackType::None,EWeaponAtkTaeget::None,0,0,0,EWeaponKind::Main,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.05,0,0,0,0,0.1,0,0,EDecBulletType::None,EWeaponReloadType::Reset,0,0,0,0,0,0,0,0,0,0,ECustomReloadType::None,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::None,0.35,ERecoilMotionType::Small,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::None,EWeaponIcon::None,EWeaponInfoTriggerType::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponCategory::None,EWeaponSlayerEnemyType::None,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,空き枠,空き枠,0
Sub_WPN_Wp00050,10050,,0,/Game/Character/weapon/Blueprint/wp00000/BP_WpEmpty.uasset,0,0,0,0,0,0,EWeaponAttackIntervalType::None,EWeaponAttackType::None,EWeaponAtkTaeget::None,0,0,0,EWeaponKind::Main,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.05,0,0,0,0,0.1,0,0,EDecBulletType::None,EWeaponReloadType::Reset,0,0,0,0,0,0,0,0,0,0,ECustomReloadType::None,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::None,0.35,ERecoilMotionType::Small,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::None,EWeaponIcon::None,EWeaponInfoTriggerType::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponCategory::None,EWeaponSlayerEnemyType::None,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,空き枠,空き枠,0
Sub_WPN_Wp00051,10051,,0,/Game/Character/weapon/Blueprint/wp00000/BP_WpEmpty.uasset,0,0,0,0,0,0,EWeaponAttackIntervalType::None,EWeaponAttackType::None,EWeaponAtkTaeget::None,0,0,0,EWeaponKind::Main,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.05,0,0,0,0,0.1,0,0,EDecBulletType::None,EWeaponReloadType::Reset,0,0,0,0,0,0,0,0,0,0,ECustomReloadType::None,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::None,0.35,ERecoilMotionType::Small,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::None,EWeaponIcon::None,EWeaponInfoTriggerType::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponCategory::None,EWeaponSlayerEnemyType::None,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,空き枠,空き枠,0
Sub_WPN_Wp00052,10052,,0,/Game/Character/weapon/Blueprint/wp00000/BP_WpEmpty.uasset,0,0,0,0,0,0,EWeaponAttackIntervalType::None,EWeaponAttackType::None,EWeaponAtkTaeget::None,0,0,0,EWeaponKind::Main,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.05,0,0,0,0,0.1,0,0,EDecBulletType::None,EWeaponReloadType::Reset,0,0,0,0,0,0,0,0,0,0,ECustomReloadType::None,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::None,0.35,ERecoilMotionType::Small,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::None,EWeaponIcon::None,EWeaponInfoTriggerType::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponCategory::None,EWeaponSlayerEnemyType::None,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,空き枠,空き枠,0
